################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.5122601193802574E+01 a       493     0    25     1    13
  2.3789311013345845E+01 a       494     0    25     1    14
 -2.0005935237248121E+01 a       495     0    25     1    15
 -1.3093872781598767E+01 a       496     0    25     1    16
 -2.8980774846085474E+01 a       497     0    25     1    17
 -4.7821468654007951E+01 a       498     0    25     1    18
  1.3450553087633629E+01 a       499     0    25     1    19
 -2.9771792846196675E+01 a       500     0    25     1    20
 -5.6791448976238293E+01 a       501     0    26     1     1
  1.1434269615318021E+01 a       502     0    26     1     2
  9.7766224994962787E+00 a       503     0    26     1     3
 -1.3587031529129355E+01 a       504     0    26     1     4
  3.1849043590333117E+01 a       505     0    26     1     5
 -6.6857150195660708E+01 a       506     0    26     1     6
 -2.6408023937978641E+01 a       507     0    26     1     7
 -1.0761889109533977E+01 a       508     0    26     1     8
  3.9156400805324232E+01 a       509     0    26     1     9
  2.6039712283275666E+01 a       510     0    26     1    10
 -2.0402569604161066E+01 a       511     0    26     1    11
  6.1910087128910014E+01 a       512     0    26     1    12
 -3.3980817738570664E+01 a       513     0    26     1    13
  7.1107740113191724E+01 a       514     0    26     1    14
 -3.2909882833069396E+01 a       515     0    26     1    15
  9.9892412646639684E+01 a       516     0    26     1    16
  7.8796433740069716E+01 a       517     0    26     1    17
 -7.9917047436238065E+01 a       518     0    26     1    18
  2.7307390193198039E+01 a       519     0    26     1    19
 -1.5934838312417925E+01 a       520     0    26     1    20
  6.6207006305361338E+00 a       521     0    27     1     1
  3.3505314787319183E+00 a       522     0    27     1     2
 -3.0436434724266746E+01 a       523     0    27     1     3
  1.3119363468044968E+01 a       524     0    27     1     4
  2.7024124271215321E+01 a       525     0    27     1     5
  9.2134816962702626E+00 a       526     0    27     1     6
 -5.8765193355482488E+00 a       527     0    27     1     7
  2.2753740127348387E+01 a       528     0    27     1     8
 -1.0111465378192257E-01 a       529     0    27     1     9
  1.6879335537975074E+01 a       530     0    27     1    10
  2.3663230841248794E+01 a       531     0    27     1    11
  5.9688301832754433E+00 a       532     0    27     1    12
  2.0533599124057250E+01 a       533     0    27     1    13
  2.1997581853736122E+01 a       534     0    27     1    14
  1.2737856591698506E+01 a       535     0    27     1    15
  6.9905313686855219E+00 a       536     0    27     1    16
 -1.5980308999657760E+01 a       537     0    27     1    17
 -1.5782641233613656E+01 a       538     0    27     1    18
  2.8353656535815933E+01 a       539     0    27     1    19
 -2.8845444218113121E+00 a       540     0    27     1    20
  4.8207889356736906E+01 a       541     0    28     1     1
 -2.9639225122714286E+01 a       542     0    28     1     2
  4.9647996395265466E+00 a       543     0    28     1     3
 -3.0077812933498588E+01 a       544     0    28     1     4
  1.7560134870049094E+01 a       545     0    28     1     5
  2.6667400262450126E+01 a       546     0    28     1     6
 -7.4745263213879776E+00 a       547     0    28     1     7
  1.1922972522889046E+01 a       548     0    28     1     8
 -3.2889449985419525E+01 a       549     0    28     1     9
 -2.3141662882467141E+01 a       550     0    28     1    10
 -5.2958646272553747E+00 a       551     0    28     1    11
 -5.0236027846257709E+00 a       552     0    28     1    12
  2.0526569127632122E+01 a       553     0    28     1    13
 -2.1763881968793218E+01 a       554     0    28     1    14
 -3.4971677016305485E+00 a       555     0    28     1    15
 -3.4115513149964386E+01 a       556     0    28     1    16
 -2.4873039736554730E+01 a       557     0    28     1    17
 -5.4264474813309898E+00 a       558     0    28     1    18
 -1.1774208942724742E+01 a       559     0    28     1    19
  2.5796086251623073E+01 a       560     0    28     1    20
  1.0788260451550771E+01 a       561     0    29     1     1
  9.2358229701537979E+00 a       562     0    29     1     2
 -4.2988614968598633E+01 a       563     0    29     1     3
  1.5178494684456005E+01 a       564     0    29     1     4
  3.4685195127472227E+01 a       565     0    29     1     5
  4.7792580446078858E+01 a       566     0    29     1     6
 -8.2144867442164667E+01 a       567     0    29     1     7
  2.5820873587468075E+01 a       568     0    29     1     8
 -6.4045519243620433E+01 a       569     0    29     1     9
 -7.8116496358361857E+01 a       570     0    29     1    10
 -4.2587792349263616E+01 a       571     0    29     1    11
  7.7909269933973277E+01 a       572     0    29     1    12
  3.9889009167199958E+01 a       573     0    29     1    13
  8.8653751818951662E+01 a       574     0    29     1    14
 -1.6538646266565085E+01 a       575     0    29     1    15
 -2.5050172225898059E+01 a       576     0    29     1    16
 -3.8703671536367004E+01 a       577     0    29     1    17
 -8.2653784789668691E+01 a       578     0    29     1    18
 -1.4622566409334308E+01 a       579     0    29     1    19
 -2.9868941235105432E+01 a       580     0    29     1    20
  2.6861753041427420E+01 a       581     0    30     1     1
  1.3792063520447932E+00 a       582     0    30     1     2
  2.2205724880666605E+01 a       583     0    30     1     3
 -9.8269467620414481E+00 a       584     0    30     1     4
 -2.2559085770650778E+01 a       585     0    30     1     5
 -9.1721793549627073E-01 a       586     0    30     1     6
  3.2392022751771807E+00 a       587     0    30     1     7
  1.5541660070566850E+01 a       588     0    30     1     8
  1.6260948207620352E-01 a       589     0    30     1     9
  1.0207391794269997E+01 a       590     0    30     1    10
 -2.7468566068633969E+01 a       591     0    30     1    11
  1.5572804995172554E+01 a       592     0    30     1    12
 -5.7492361194415889E+00 a       593     0    30     1    13
 -1.6924735652556562E+00 a       594     0    30     1    14
 -2.4878824869243161E+01 a       595     0    30     1    15
  3.4307172329633950E+01 a       596     0    30     1    16
 -7.6151700491719483E+00 a       597     0    30     1    17
  2.4290890124996881E+01 a       598     0    30     1    18
 -6.6396187757095024E+00 a       599     0    30     1    19
 -3.0772027308932137E+00 a       600     0    30     1    20
  8.3070593818532217E+00 a       601     0    31     1     1
  9.0794291627890935E+00 a       602     0    31     1     2
  3.5475816945118673E+01 a       603     0    31     1     3
  1.3399482405653160E+01 a       604     0    31     1     4
 -1.3793606972177322E+01 a       605     0    31     1     5
  5.2286313942269258E+00 a       606     0    31     1     6
  8.1358051854354247E+00 a       607     0    31     1     7
  2.5094825183252837E+01 a       608     0    31     1     8
 -8.5586850419456404E+00 a       609     0    31     1     9
 -3.5704093243474055E+01 a       610     0    31     1    10
 -3.6621245477311990E+00 a       611     0    31     1    11
  2.4808288483670214E+01 a       612     0    31     1    12
  4.3540375126247234E+01 a       613     0    31     1    13
  1.2376750517840732E+01 a       614     0    31     1    14
  1.6487742505255476E+01 a       615     0    31     1    15
  2.1252841738179878E+01 a       616     0    31     1    16
  2.4960261728226495E+01 a       617     0    31     1    17
  2.4403450033591874E+01 a       618     0    31     1    18
  2.2266456944296871E+00 a       619     0    31     1    19
  1.2844106025225242E+01 a       620     0    31     1    20
 -2.6121068212336716E+01 a       621     0    32     1     1
  3.5191149195894923E+01 a       622     0    32     1     2
 -2.2334768445941229E+01 a       623     0    32     1     3
  2.0733259392742141E+01 a       624     0    32     1     4
  6.1535696982280221E+01 a       625     0    32     1     5
 -7.7290518433883676E+01 a       626     0    32     1     6
 -1.0687922085688224E+02 a       627     0    32     1     7
  3.0439149139215638E+00 a       628     0    32     1     8
  2.4146531549923047E+01 a       629     0    32     1     9
  2.7645108353262737E-01 a       630     0    32     1    10
 -3.4447871654979615E+01 a       631     0    32     1    11
  1.8520608450965992E+02 a       632     0    32     1    12
 -2.9251021968348663E+01 a       633     0    32     1    13
  1.7245833805708961E+02 a       634     0    32     1    14
 -1.6350338062758244E+01 a       635     0    32     1    15
  1.0766921990540472E+02 a       636     0    32     1    16
  1.1744851810943118E+02 a       637     0    32     1    17
 -1.9583519664918632E+02 a       638     0    32     1    18
  8.3374403927580403E+00 a       639     0    32     1    19
 -5.1916811087713825E+01 a       640     0    32     1    20
  5.7732397047775855E+01 a       641     0    33     1     1
  2.6503523930160885E+01 a       642     0    33     1     2
 -1.8736388598779293E+01 a       643     0    33     1     3
  2.4095684182504218E+01 a       644     0    33     1     4
  4.3338139060931240E+01 a       645     0    33     1     5
  4.6585027715035231E+01 a       646     0    33     1     6
  2.9932051674231818E+01 a       647     0    33     1     7
  6.0369757927976970E+01 a       648     0    33     1     8
 -1.8802745972866191E+01 a       649     0    33     1     9
  3.1609841683972744E+00 a       650     0    33     1    10
  9.7970177441017281E+00 a       651     0    33     1    11
  2.8735337640228806E+01 a       652     0    33     1    12
  4.5274086293463519E+01 a       653     0    33     1    13
  4.1489332175506689E+01 a       654     0    33     1    14
  1.2210313965521349E+01 a       655     0    33     1    15
  3.0288507468634553E+01 a       656     0    33     1    16
 -1.4758384142017476E+01 a       657     0    33     1    17
 -9.2209748183168905E-01 a       658     0    33     1    18
  7.2998293805569247E+01 a       659     0    33     1    19
 -1.3582076808774204E+01 a       660     0    33     1    20
  7.9328494651611507E+01 a       661     0    34     1     1
 -2.6843881578770837E+01 a       662     0    34     1     2
  3.9626480720275211E+01 a       663     0    34     1     3
 -2.5441781015386013E+01 a       664     0    34     1     4
  1.7094058054864881E+01 a       665     0    34     1     5
  5.1366837061412028E+01 a       666     0    34     1     6
  6.2223527070159284E+00 a       667     0    34     1     7
  3.6758126369220953E+01 a       668     0    34     1     8
 -6.3730945954222946E+01 a       669     0    34     1     9
 -5.5445867167008991E+01 a       670     0    34     1    10
 -5.3029982326660496E+00 a       671     0    34     1    11
  1.1335656129375511E+01 a       672     0    34     1    12
  4.2815604674717157E+01 a       673     0    34     1    13
 -3.1996429302305657E+01 a       674     0    34     1    14
  4.2900798937627727E+00 a       675     0    34     1    15
 -3.4453431030177974E+01 a       676     0    34     1    16
 -1.6927652235278337E+01 a       677     0    34     1    17
  1.4300901227397166E+01 a       678     0    34     1    18
 -1.9478151049223012E+01 a       679     0    34     1    19
  4.6524232300025723E+01 a       680     0    34     1    20
  8.0014347838905422E+01 a       681     0    35     1     1
  1.0844045016619923E+01 a       682     0    35     1     2
  4.7883164858868248E+01 a       683     0    35     1     3
  4.8075940030840229E+01 a       684     0    35     1     4
 -3.4985701194475666E+01 a       685     0    35     1     5
 -2.5080719792578876E+01 a       686     0    35     1     6
 -7.8218750651691849E+01 a       687     0    35     1     7
 -4.3044994374739311E+01 a       688     0    35     1     8
  7.0520069321466607E+01 a       689     0    35     1     9
  3.1020522177581302E+01 a       690     0    35     1    10
 -1.1323840196526145E+01 a       691     0    35     1    11
 -3.1790157914046777E+01 a       692     0    35     1    12
 -4.3460662517596340E+01 a       693     0    35     1    13
 -9.0092812866899141E+00 a       694     0    35     1    14
  3.9766404803612126E+01 a       695     0    35     1    15
 -1.7401980011682614E+01 a       696     0    35     1    16
  4.8595211307573948E+01 a       697     0    35     1    17
 -2.7094290509763525E+01 a       698     0    35     1    18
  1.0743822123078962E+01 a       699     0    35     1    19
  1.4364035433526071E+01 a       700     0    35     1    20
  1.6471193066565945E+01 a       701     0    36     1     1
  5.3726592313369217E+00 a       702     0    36     1     2
 -1.4545763369280808E+01 a       703     0    36     1     3
  9.5643117168471381E-01 a       704     0    36     1     4
  1.0170225574568482E+01 a       705     0    36     1     5
  2.9817320844697146E+01 a       706     0    36     1     6
  1.6939381392837909E+01 a       707     0    36     1     7
 -6.5896219971479164E+00 a       708     0    36     1     8
  1.5183329181591851E+01 a       709     0    36     1     9
 -1.3250370331973715E+00 a       710     0    36     1    10
  7.2747829758169766E+00 a       711     0    36     1    11
 -2.1530978785272024E+00 a       712     0    36     1    12
 -1.1049327593643024E+01 a       713     0    36     1    13
  5.0458038668788125E+00 a       714     0    36     1    14
 -2.7343500278238766E+00 a       715     0    36     1    15
 -1.8073810552871549E+01 a       716     0    36     1    16
  1.2177712165931199E+01 a       717     0    36     1    17
 -2.0215702788627869E+01 a       718     0    36     1    18
  2.3728374542152093E+01 a       719     0    36     1    19
  1.6623629502805726E+00 a       720     0    36     1    20
  3.6719370081987051E+00 a       721     0    37     1     1
  4.8642460163708108E+01 a       722     0    37     1     2
  7.9730443395233612E+00 a       723     0    37     1     3
 -1.5682493843647443E+00 a       724     0    37     1     4
  6.6194853096050217E+00 a       725     0    37     1     5
 -1.0323927407387325E+01 a       726     0    37     1     6
 -9.0958438024762778E+00 a       727     0    37     1     7
  1.7372050663928749E+00 a       728     0    37     1     8
 -1.9199249530980216E+00 a       729     0    37     1     9
  8.3748069964293670E+00 a       730     0    37     1    10
 -1.5259085309207190E+01 a       731     0    37     1    11
 -3.6732532977327983E+00 a       732     0    37     1    12
 -2.2124887969927205E+01 a       733     0    37     1    13
 -1.6253327292568329E+00 a       734     0    37     1    14
 -1.2660990484244831E+01 a       735     0    37     1    15
 -3.3472573964868571E+00 a       736     0    37     1    16
 -3.2798374548549937E+01 a       737     0    37     1    17
  6.4889857026968230E+00 a       738     0    37     1    18
 -1.3108615711184683E+01 a       739     0    37     1    19
 -1.0740494344123936E+00 a       740     0    37     1    20
  1.1439066107840142E+02 a       741     0    38     1     1
 -1.8553712898680800E+01 a       742     0    38     1     2
 -1.0472307461048020E+01 a       743     0    38     1     3
  6.8956110445633745E-01 a       744     0    38     1     4
 -4.8231359418507594E+01 a       745     0    38     1     5
  9.1508839397482902E+01 a       746     0    38     1     6
  3.6626574962445062E+00 a       747     0    38     1     7
 -2.2812607209322813E+01 a       748     0    38     1     8
 -9.1268824648923754E+01 a       749     0    38     1     9
  4.0850336080505208E+01 a       750     0    38     1    10
  2.6458365571037611E+01 a       751     0    38     1    11
 -2.3696848885807799E+02 a       752     0    38     1    12
  3.8734518288188028E+01 a       753     0    38     1    13
 -1.7021039939706694E+02 a       754     0    38     1    14
  4.5539339857186754E+01 a       755     0    38     1    15
 -1.5603261769777768E+02 a       756     0    38     1    16
 -1.0957494251046414E+02 a       757     0    38     1    17
  1.5254594458220745E+02 a       758     0    38     1    18
  6.7316010887399486E+01 a       759     0    38     1    19
  5.1680601855567730E+01 a       760     0    38     1    20
 -3.5841830581426734E+01 a       761     0    39     1     1
  1.4259494658664020E+00 a       762     0    39     1     2
  3.5546204748926414E+01 a       763     0    39     1     3
 -3.3609801666641246E+01 a       764     0    39     1     4
 -5.1905750721758757E+01 a       765     0    39     1     5
 -4.3125169103695022E+01 a       766     0    39     1     6
 -4.5349305773887615E+01 a       767     0    39     1     7
 -5.5818794275722922E+01 a       768     0    39     1     8
 -5.9759404347321832E+00 a       769     0    39     1     9
 -7.5036211222885356E+00 a       770     0    39     1    10
 -9.5298016701151909E+00 a       771     0    39     1    11
 -2.1830925306270249E+01 a       772     0    39     1    12
 -3.5441046812979820E+01 a       773     0    39     1    13
 -3.3459562249519514E+01 a       774     0    39     1    14
 -1.8820018630664340E+01 a       775     0    39     1    15
 -4.9012724814329154E+01 a       776     0    39     1    16
  4.7439211642357755E+01 a       777     0    39     1    17
  2.4345668408769061E+01 a       778     0    39     1    18
 -7.6966662106175562E+01 a       779     0    39     1    19
  1.7246001965725166E+00 a       780     0    39     1    20
 -7.6796179861393838E+01 a       781     0    40     1     1
  6.0147651384378257E+01 a       782     0    40     1     2
 -2.1432394083707710E+01 a       783     0    40     1     3
  5.0000673531731643E+01 a       784     0    40     1     4
 -3.0632777064747106E+01 a       785     0    40     1     5
 -5.7558193048235410E+01 a       786     0    40     1     6
 -2.3324953648445678E+01 a       787     0    40     1     7
 -2.5554567750916370E+01 a       788     0    40     1     8
  4.8968220137976644E+01 a       789     0    40     1     9
  6.4073194726550071E+01 a       790     0    40     1    10
  2.3229350753638567E+01 a       791     0    40     1    11
  1.6030098775735411E+01 a       792     0    40     1    12
 -3.2615340668955234E+01 a       793     0    40     1    13
  3.8901328634941493E+01 a       794     0    40     1    14
 -3.6992425946908849E+00 a       795     0    40     1    15
  4.9092790053936767E+01 a       796     0    40     1    16
  5.2580510793425596E+01 a       797     0    40     1    17
  1.4693343923332371E+01 a       798     0    40     1    18
  1.2171131343382539E+01 a       799     0    40     1    19
 -5.1297427658532577E+01 a       800     0    40     1    20
  4.6229168800427829E+01 a       801     0    41     1     1
  2.6822443357897093E+01 a       802     0    41     1     2
  6.7939616187058798E+00 a       803     0    41     1     3
  4.7265052123149161E+01 a       804     0    41     1     4
 -1.8450905615899863E+01 a       805     0    41     1     5
 -8.3430719431572385E+01 a       806     0    41     1     6
 -2.2359820721715696E+01 a       807     0    41     1     7
 -1.6833568050822173E+01 a       808     0    41     1     8
  7.3393053528643080E+01 a       809     0    41     1     9
  7.5538911356457220E+01 a       810     0    41     1    10
  5.2802030391672901E+01 a       811     0    41     1    11
  1.1189708759373769E+02 a       812     0    41     1    12
 -6.3202996473624616E+01 a       813     0    41     1    13
  2.2118260822977952E+01 a       814     0    41     1    14
  5.3283778378560314E+01 a       815     0    41     1    15
  1.8446331356401981E+01 a       816     0    41     1    16
  1.2348060788991363E+02 a       817     0    41     1    17
 -8.8733900264560447E+01 a       818     0    41     1    18
 -1.3375709654898845E+01 a       819     0    41     1    19
 -3.5741095901550826E+00 a       820     0    41     1    20
  3.5446272203136317E+01 a       821     0    42     1     1
  3.0696094184418410E+01 a       822     0    42     1     2
 -8.4863356751475187E+00 a       823     0    42     1     3
  3.1528453768479579E+01 a       824     0    42     1     4
  5.6457150513914996E+01 a       825     0    42     1     5
  6.2171709697165952E+01 a       826     0    42     1     6
  5.3275256774556254E+01 a       827     0    42     1     7
  2.4399859711315933E+01 a       828     0    42     1     8
 -3.4588490055927203E+01 a       829     0    42     1     9
 -4.5483411619018391E+01 a       830     0    42     1    10
  2.2054266775201000E+01 a       831     0    42     1    11
  8.7661290028087393E+00 a       832     0    42     1    12
  3.5731123922954545E+01 a       833     0    42     1    13
  2.0844076021498708E+01 a       834     0    42     1    14
  3.7056112940472964E+01 a       835     0    42     1    15
 -3.3291765588112362E+01 a       836     0    42     1    16
  2.1197682117998156E+01 a       837     0    42     1    17
 -1.4182389789226990E+01 a       838     0    42     1    18
  7.3481329283633627E+01 a       839     0    42     1    19
 -1.2006530113382373E+01 a       840     0    42     1    20
  4.9276963015784176E+01 a       841     0    43     1     1
  8.2745234250758881E-01 a       842     0    43     1     2
  2.6689857312427126E+01 a       843     0    43     1     3
  5.1237818696900383E-01 a       844     0    43     1     4
  1.5030916164492709E+01 a       845     0    43     1     5
  4.4379055510363152E+01 a       846     0    43     1     6
  2.8843996371735528E+01 a       847     0    43     1     7
  4.3284209811384420E+00 a       848     0    43     1     8
 -5.3841528505685709E+01 a       849     0    43     1     9
 -7.2614792252754530E+00 a       850     0    43     1    10
  1.0611521991433522E+01 a       851     0    43     1    11
  1.1561671440664265E+00 a       852     0    43     1    12
 -3.1511764337087559E+01 a       853     0    43     1    13
 -4.5397619189794796E+01 a       854     0    43     1    14
 -3.1345558423151698E+00 a       855     0    43     1    15
 -2.7373926279009215E+01 a       856     0    43     1    16
 -1.5791187652224727E+01 a       857     0    43     1    17
  6.7320253461432698E+00 a       858     0    43     1    18
 -1.3660944839491558E+01 a       859     0    43     1    19
  1.3107413871644066E+01 a       860     0    43     1    20
  1.1883037955549257E+02 a       861     0    44     1     1
 -2.6879257348104005E+01 a       862     0    44     1     2
 -4.4304780300389048E+01 a       863     0    44     1     3
  1.0543635139134599E+01 a       864     0    44     1     4
 -2.8372807013979248E+01 a       865     0    44     1     5
  1.9252480906213935E+02 a       866     0    44     1     6
 -8.7644352026979122E-01 a       867     0    44     1     7
  5.0077876473258669E+01 a       868     0    44     1     8
 -1.2679936578553513E+02 a       869     0    44     1     9
 -1.2254379169328227E+02 a       870     0    44     1    10
  4.3084844599095486E+00 a       871     0    44     1    11
 -1.5051338125710902E+02 a       872     0    44     1    12
  1.2250451971194903E+02 a       873     0    44     1    13
 -1.0834117654863350E+02 a       874     0    44     1    14
  5.8568594411592535E+01 a       875     0    44     1    15
 -1.7939767629175907E+02 a       876     0    44     1    16
 -2.3913189143392233E+02 a       877     0    44     1    17
  1.8243441552907802E+02 a       878     0    44     1    18
 -7.7457439394748590E+01 a       879     0    44     1    19
  3.1637594055650644E+00 a       880     0    44     1    20
 -4.4487017977431975E+01 a       881     0    45     1     1
 -2.9799053182276811E+01 a       882     0    45     1     2
  6.5236293648911868E+01 a       883     0    45     1     3
 -4.5496095712420427E+01 a       884     0    45     1     4
 -7.9960946835899051E+01 a       885     0    45     1     5
 -5.6418831227827802E+01 a       886     0    45     1     6
 -1.4896534101649634E+01 a       887     0    45     1     7
 -6.0281369441178590E+01 a       888     0    45     1     8
  2.5510201036408585E+01 a       889     0    45     1     9
 -6.6562313708544716E+00 a       890     0    45     1    10
 -5.6163208255096805E+01 a       891     0    45     1    11
 -2.2721773036781610E+01 a       892     0    45     1    12
 -5.8737748384741316E+01 a       893     0    45     1    13
 -5.5921279781993427E+01 a       894     0    45     1    14
 -3.9945214641751264E+01 a       895     0    45     1    15
  1.1637467946137741E+01 a       896     0    45     1    16
  5.2937408646226931E+00 a       897     0    45     1    17
  4.0342950412767351E+01 a       898     0    45     1    18
 -1.0253258035969478E+02 a       899     0    45     1    19
  1.5281067672727850E+01 a       900     0    45     1    20
 -1.1119629449268483E+02 a       901     0    46     1     1
  7.7069055394131041E+01 a       902     0    46     1     2
  1.6068230115345134E+01 a       903     0    46     1     3
  7.1795374500187592E+01 a       904     0    46     1     4
 -5.4700312505722501E+01 a       905     0    46     1     5
 -6.5954056619870499E+01 a       906     0    46     1     6
  1.8889062536518377E+01 a       907     0    46     1     7
  2.1043845794543980E+01 a       908     0    46     1     8
  7.8884189976718702E+01 a       909     0    46     1     9
  4.3518182820313971E+00 a       910     0    46     1    10
 -2.5359399979416910E+00 a       911     0    46     1    11
  2.6804948796786466E+01 a       912     0    46     1    12
  2.6097251191821048E+01 a       913     0    46     1    13
  7.1250952351220093E+01 a       914     0    46     1    14
  2.4870976306711800E+01 a       915     0    46     1    15
  1.0833625234621445E+02 a       916     0    46     1    16
  7.6858395460005653E+01 a       917     0    46     1    17
  4.1067890958022389E+01 a       918     0    46     1    18
  2.5676615966795776E+01 a       919     0    46     1    19
 -4.1898014759771684E+01 a       920     0    46     1    20
 -7.2774386260438291E+01 a       921     0    47     1     1
 -1.4882641508072870E+01 a       922     0    47     1     2
 -3.7821313252333070E+01 a       923     0    47     1     3
 -5.4693442103136888E+01 a       924     0    47     1     4
  2.9869376098767649E+01 a       925     0    47     1     5
  1.5828378193397109E+01 a       926     0    47     1     6
  9.4044981736828731E+01 a       927     0    47     1     7
  3.8284725577613834E+01 a       928     0    47     1     8
 -5.9521292632729704E+01 a       929     0    47     1     9
 -2.0300546451369396E+01 a       930     0    47     1    10
  2.0198256770209376E+01 a       931     0    47     1    11
  3.3395536873864202E+00 a       932     0    47     1    12
  3.6324278791157397E+01 a       933     0    47     1    13
 -1.0227848288789298E+01 a       934     0    47     1    14
 -2.5401815119019545E+01 a       935     0    47     1    15
  2.1005306378483201E+01 a       936     0    47     1    16
 -4.8359182381757506E+01 a       937     0    47     1    17
  5.4774111995265478E+01 a       938     0    47     1    18
 -1.3486545838010342E+01 a       939     0    47     1    19
 -1.1079570805749501E+01 a       940     0    47     1    20
 -2.2707893668614208E+01 a       941     0    48     1     1
 -7.3722999010524299E+00 a       942     0    48     1     2
  1.0909673367456165E+01 a       943     0    48     1     3
 -1.0675285235687431E+00 a       944     0    48     1     4
 -8.0936153611450941E+00 a       945     0    48     1     5
 -3.2480338825376045E+01 a       946     0    48     1     6
 -1.9872111025720137E+01 a       947     0    48     1     7
  2.2515731545486228E+00 a       948     0    48     1     8
 -1.3866107609424363E+01 a       949     0    48     1     9
 -1.1096004903292072E+00 a       950     0    48     1    10
 -3.6555018749037180E+00 a       951     0    48     1    11
 -3.2569930145164903E+00 a       952     0    48     1    12
  1.2039797530887597E+01 a       953     0    48     1    13
 -6.3591784333376982E+00 a       954     0    48     1    14
  7.3503650471226658E+00 a       955     0    48     1    15
  1.2440165643684759E+01 a       956     0    48     1    16
 -8.8741149496994716E+00 a       957     0    48     1    17
  1.6431424262697334E+01 a       958     0    48     1    18
 -2.6261166908984869E+01 a       959     0    48     1    19
  3.7531663019398565E-01 a       960     0    48     1    20
 -6.1593466770840308E+00 a       961     0    49     1     1
 -5.7586648068242056E+01 a       962     0    49     1     2
 -1.4777002596472817E+01 a       963     0    49     1     3
 -5.3051963533461144E-01 a       964     0    49     1     4
 -4.9804014407943340E+00 a       965     0    49     1     5
  8.6196743993888862E+00 a       966     0    49     1     6
  6.7782633629095939E+00 a       967     0    49     1     7
 -3.7654480355319135E+00 a       968     0    49     1     8
  4.3904494518944643E+00 a       969     0    49     1     9
 -1.8971266720383324E+00 a       970     0    49     1    10
  1.4229996420549362E+01 a       971     0    49     1    11
 -7.6180211228931394E-01 a       972     0    49     1    12
  1.3644683964174577E+01 a       973     0    49     1    13
 -4.0219132915245165E-01 a       974     0    49     1    14
  8.7392527164007987E+00 a       975     0    49     1    15
 -5.0327382410120458E-01 a       976     0    49     1    16
  2.8160160072181149E+01 a       977     0    49     1    17
 -9.5567631949284468E+00 a       978     0    49     1    18
  1.0808928519315977E+01 a       979     0    49     1    19
 -1.7079242988221404E+00 a       980     0    49     1    20
 -1.3339331229973013E+02 a       981     0    50     1     1
  1.9107877415253935E+00 a       982     0    50     1     2
  5.7201893647149689E+01 a       983     0    50     1     3
 -1.2569295229984899E+01 a       984     0    50     1     4
 -1.7767386393721600E+00 a       985     0    50     1     5
 -1.1363704452038898E+02 a       986     0    50     1     6
  9.1569333807911235E+01 a       987     0    50     1     7
 -4.7905013294852763E+00 a       988     0    50     1     8
  1.2417827159317314E+02 a       989     0    50     1     9
  2.6509725417933033E+01 a       990     0    50     1    10
  3.9272166864711098E+00 a       991     0    50     1    11
  1.4800285921498264E+02 a       992     0    50     1    12
 -7.2364809911019080E+01 a       993     0    50     1    13
  6.4294487758589071E+01 a       994     0    50     1    14
 -4.8245168415732884E+01 a       995     0    50     1    15
  1.2925942594634120E+02 a       996     0    50     1    16
  1.2642032706144808E+02 a       997     0    50     1    17
 -6.5994351674486254E+01 a       998     0    50     1    18
 -3.8437072143658675E+01 a       999     0    50     1    19
 -4.8138034984439226E+00 a      1000     0    50     1    20
  1.4305367886081861E+01 a      1001     0    51     1     1
 -5.3718700410317588E+00 a      1002     0    51     1     2
 -3.9017771259730836E+01 a      1003     0    51     1     3
  3.3602911650409553E+01 a      1004     0    51     1     4
  4.8173233197452788E+01 a      1005     0    51     1     5
  3.5347570802267569E+01 a      1006     0    51     1     6
  3.1949923032618813E+01 a      1007     0    51     1     7
  3.3449964261821449E+01 a      1008     0    51     1     8
  5.5591724365217381E+00 a      1009     0    51     1     9
  8.0214300322803445E-01 a      1010     0    51     1    10
  2.0166956285445227E+01 a      1011     0    51     1    11
  1.0582549602776130E+01 a      1012     0    51     1    12
  2.3299576709000995E+01 a      1013     0    51     1    13
  2.2158406575707247E+01 a      1014     0    51     1    14
  2.2463240752924321E+01 a      1015     0    51     1    15
  1.8784222962977683E+01 a      1016     0    51     1    16
 -3.0301393313232499E+01 a      1017     0    51     1    17
 -3.4974900707514934E+01 a      1018     0    51     1    18
  6.5327659292126867E+01 a      1019     0    51     1    19
  5.6929588147150956E-01 a      1020     0    51     1    20
  5.6844079949178607E+01 a      1021     0    52     1     1
 -6.9420050094282900E+01 a      1022     0    52     1     2
 -1.8794873336704971E+01 a      1023     0    52     1     3
 -5.5287070374622900E+01 a      1024     0    52     1     4
  3.8935718816030359E+01 a      1025     0    52     1     5
  4.4423078504419678E+01 a      1026     0    52     1     6
  9.8848807873240325E+00 a      1027     0    52     1     7
 -2.2884128891614331E+01 a      1028     0    52     1     8
 -3.0695937869202751E+01 a      1029     0    52     1     9
 -1.2153085531993819E+01 a      1030     0    52     1    10
 -1.2885957665098578E+01 a      1031     0    52     1    11
