################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2311910956600400E+01 a       504     0    26     1     4
  3.4626056237129042E+01 a       505     0    26     1     5
 -3.7001457300034978E+01 a       506     0    26     1     6
 -4.3084230046830889E+01 a       507     0    26     1     7
  1.0055676212693697E+02 a       508     0    26     1     8
 -3.0779757751437472E+01 a       509     0    26     1     9
  6.4295647060652612E+01 a       510     0    26     1    10
  1.4490052258884239E+02 a       511     0    26     1    11
  1.3902970314908354E+00 a       512     0    26     1    12
 -1.5998725547994195E+02 a       513     0    26     1    13
  5.6796520245642455E+01 a       514     0    26     1    14
  1.0327882267848359E+01 a       515     0    26     1    15
  9.8994268343049924E+01 a       516     0    26     1    16
 -3.2606245158661125E+01 a       517     0    26     1    17
 -7.2753709437950093E+01 a       518     0    26     1    18
  8.2482766076423957E+01 a       519     0    26     1    19
 -1.9931698752803911E+02 a       520     0    26     1    20
  4.3899912686431009E+00 a       521     0    27     1     1
  1.0311010496817435E+01 a       522     0    27     1     2
  6.8797393880138120E+00 a       523     0    27     1     3
 -1.7901539146732528E+01 a       524     0    27     1     4
 -4.2968552601507293E+00 a       525     0    27     1     5
 -4.1597436412981310E+01 a       526     0    27     1     6
  4.7120381963448370E+00 a       527     0    27     1     7
  2.4819391470503756E+01 a       528     0    27     1     8
  6.0662814698431315E+00 a       529     0    27     1     9
  1.8350832282299820E+01 a       530     0    27     1    10
 -2.7049870749073982E+01 a       531     0    27     1    11
 -3.5237418436434562E+00 a       532     0    27     1    12
 -2.2561495432397820E+01 a       533     0    27     1    13
  8.4660898761317771E+00 a       534     0    27     1    14
 -5.0196223540711671E+00 a       535     0    27     1    15
 -1.0150423653753183E+01 a       536     0    27     1    16
 -1.6887915457721881E+01 a       537     0    27     1    17
 -1.5522332993398125E+01 a       538     0    27     1    18
 -1.3199298137664037E+00 a       539     0    27     1    19
  4.3575046894513854E+00 a       540     0    27     1    20
 -1.7350448333741081E+01 a       541     0    28     1     1
  2.6463651440585018E+01 a       542     0    28     1     2
  9.6514318748687540E+00 a       543     0    28     1     3
  5.7805499798806110E+00 a       544     0    28     1     4
 -1.1721312301289460E+01 a       545     0    28     1     5
  9.3565609713522605E+01 a       546     0    28     1     6
  1.0551553719145822E+01 a       547     0    28     1     7
  1.3715515108878829E+01 a       548     0    28     1     8
 -7.6169426903484716E+00 a       549     0    28     1     9
 -2.7914146232422468E+01 a       550     0    28     1    10
 -2.4471685299041805E+01 a       551     0    28     1    11
  1.3926894102558821E+01 a       552     0    28     1    12
 -1.0578850346573949E+01 a       553     0    28     1    13
  2.0494065029687789E+00 a       554     0    28     1    14
 -1.0834590639978227E+01 a       555     0    28     1    15
 -8.3783167570483226E+00 a       556     0    28     1    16
 -1.9330822919229441E+01 a       557     0    28     1    17
 -3.8027429729215205E+00 a       558     0    28     1    18
  1.8524329439840731E+01 a       559     0    28     1    19
  1.6416188065911243E+01 a       560     0    28     1    20
 -5.7811172354056964E+01 a       561     0    29     1     1
 -6.1334405991315620E+01 a       562     0    29     1     2
  6.7130693469222436E+01 a       563     0    29     1     3
 -6.0192701214073132E+01 a       564     0    29     1     4
 -1.4418332438155071E+01 a       565     0    29     1     5
  3.6974903040956903E+01 a       566     0    29     1     6
 -1.2230482396595947E+02 a       567     0    29     1     7
  9.7628442072970536E+00 a       568     0    29     1     8
 -7.9321478811373979E+01 a       569     0    29     1     9
  6.0107243868223339E+00 a       570     0    29     1    10
 -5.0502500967873729E+01 a       571     0    29     1    11
 -2.6290214420724627E+01 a       572     0    29     1    12
 -9.7538886480509305E+01 a       573     0    29     1    13
  8.7127982423762393E+00 a       574     0    29     1    14
  3.7167446197309289E+01 a       575     0    29     1    15
  1.1561487836488951E+01 a       576     0    29     1    16
 -2.6725524139177650E+00 a       577     0    29     1    17
  6.9734105827169856E+01 a       578     0    29     1    18
  9.4308732654581306E+01 a       579     0    29     1    19
 -4.7718433735443329E+00 a       580     0    29     1    20
 -1.7196330758373250E+01 a       581     0    30     1     1
 -1.0272720296358150E+01 a       582     0    30     1     2
  9.4997851454318631E+00 a       583     0    30     1     3
  1.4217598465073115E+01 a       584     0    30     1     4
  9.3478211781962202E+00 a       585     0    30     1     5
  8.5403921485448279E+01 a       586     0    30     1     6
  3.3928396296129626E+00 a       587     0    30     1     7
 -2.4458989751425278E+01 a       588     0    30     1     8
 -2.2264012502518987E+01 a       589     0    30     1     9
  8.6488052856766118E-01 a       590     0    30     1    10
  5.8966513896634893E+00 a       591     0    30     1    11
 -8.6792803279637880E+00 a       592     0    30     1    12
  1.3954022488221577E+01 a       593     0    30     1    13
  1.1032856007697072E+01 a       594     0    30     1    14
  7.6135051144611809E+00 a       595     0    30     1    15
  2.1736907989287158E+01 a       596     0    30     1    16
 -7.9193794341376722E-01 a       597     0    30     1    17
  3.8797851452812225E+01 a       598     0    30     1    18
  1.5040824294220540E+01 a       599     0    30     1    19
  2.8846009345971787E+01 a       600     0    30     1    20
  2.4947612575537161E+00 a       601     0    31     1     1
 -2.1012859974762655E+01 a       602     0    31     1     2
  1.8704047486662997E+01 a       603     0    31     1     3
  7.8675036239887284E+00 a       604     0    31     1     4
  1.8700441708565840E+00 a       605     0    31     1     5
  5.7418005959775058E+01 a       606     0    31     1     6
 -6.3309341894311943E+00 a       607     0    31     1     7
 -4.0571142073903147E+01 a       608     0    31     1     8
 -2.8627561073760312E+01 a       609     0    31     1     9
  1.2496701627222965E+01 a       610     0    31     1    10
  2.6541847198975507E+01 a       611     0    31     1    11
 -1.0241252694054502E+02 a       612     0    31     1    12
 -1.8612524484688489E+00 a       613     0    31     1    13
  1.0171739300051239E+01 a       614     0    31     1    14
  5.0785935138710361E+00 a       615     0    31     1    15
  1.8981160435730107E+01 a       616     0    31     1    16
 -3.2322258331468653E+01 a       617     0    31     1    17
  6.5592852972450302E+01 a       618     0    31     1    18
  5.9380837744543866E+00 a       619     0    31     1    19
  3.6902436582528947E-01 a       620     0    31     1    20
  9.4176455242253958E+00 a       621     0    32     1     1
  7.0267581752849807E+01 a       622     0    32     1     2
  1.9615870259865494E+02 a       623     0    32     1     3
 -1.0448695283343402E+02 a       624     0    32     1     4
  7.1902299904875207E+01 a       625     0    32     1     5
  4.1506479627522637E+01 a       626     0    32     1     6
 -1.3833400589389390E+02 a       627     0    32     1     7
  1.6302031998896288E+02 a       628     0    32     1     8
 -9.3200596867083092E+01 a       629     0    32     1     9
  1.0496781575825486E+02 a       630     0    32     1    10
  1.8409043961513842E+02 a       631     0    32     1    11
  2.1609011956937966E+01 a       632     0    32     1    12
 -3.3566618921313955E+02 a       633     0    32     1    13
  8.9068296794159721E+01 a       634     0    32     1    14
  4.1286327371331694E+01 a       635     0    32     1    15
  1.9149678173268160E+02 a       636     0    32     1    16
 -8.5165256351957922E+01 a       637     0    32     1    17
 -4.5058606723556196E+01 a       638     0    32     1    18
  2.1231795084271886E+02 a       639     0    32     1    19
 -3.4527203278258060E+02 a       640     0    32     1    20
 -2.0755119472409387E+01 a       641     0    33     1     1
  1.5900625494966460E+01 a       642     0    33     1     2
  1.5975898436398213E+00 a       643     0    33     1     3
 -3.3028781177767392E+01 a       644     0    33     1     4
 -1.0978470120551480E+01 a       645     0    33     1     5
  2.9788756160919625E+01 a       646     0    33     1     6
  3.3919098385529949E+01 a       647     0    33     1     7
  1.8561911603353344E+01 a       648     0    33     1     8
 -2.8808242569372506E+01 a       649     0    33     1     9
  4.2760147639213159E+01 a       650     0    33     1    10
 -4.3861373961712950E+01 a       651     0    33     1    11
 -2.4417275003390827E+01 a       652     0    33     1    12
 -2.3243128030468892E+01 a       653     0    33     1    13
  3.2100362403500498E+01 a       654     0    33     1    14
 -6.8951892530664223E+00 a       655     0    33     1    15
  1.1640579188132814E+00 a       656     0    33     1    16
 -3.9678360131279426E+01 a       657     0    33     1    17
  2.6276661052695021E+00 a       658     0    33     1    18
  1.9605866796496155E+01 a       659     0    33     1    19
  2.7502968552828289E+01 a       660     0    33     1    20
 -3.5136660641537595E+01 a       661     0    34     1     1
  1.5544076996686114E+01 a       662     0    34     1     2
  3.5681996927275264E+01 a       663     0    34     1     3
  2.5202013888678028E+01 a       664     0    34     1     4
 -1.2465246909299047E+01 a       665     0    34     1     5
  1.6329634811594795E+02 a       666     0    34     1     6
  9.2596585488992549E+00 a       667     0    34     1     7
 -1.5145774663313892E+01 a       668     0    34     1     8
 -4.9527823023928462E+01 a       669     0    34     1     9
 -5.3889130918149924E+01 a       670     0    34     1    10
 -1.3254126889217066E+01 a       671     0    34     1    11
 -8.0180214937121391E+01 a       672     0    34     1    12
 -1.8154139954928976E+01 a       673     0    34     1    13
  8.9601955125902624E+00 a       674     0    34     1    14
 -2.0049956287307182E+01 a       675     0    34     1    15
 -6.9259595258181479E+00 a       676     0    34     1    16
 -5.5522467679474268E+01 a       677     0    34     1    17
  5.0802358130861165E+01 a       678     0    34     1    18
  5.3396434291263866E+01 a       679     0    34     1    19
  2.9764909939498438E+01 a       680     0    34     1    20
  5.1228773777595329E+01 a       681     0    35     1     1
  1.1340634388223360E+02 a       682     0    35     1     2
 -2.2832498717950295E-01 a       683     0    35     1     3
  8.1272226109146430E+00 a       684     0    35     1     4
 -1.4129125729214076E+01 a       685     0    35     1     5
 -1.0322660552640460E+01 a       686     0    35     1     6
  1.0018688949188953E+02 a       687     0    35     1     7
  4.4735552231014623E+01 a       688     0    35     1     8
 -1.2315398617311258E+01 a       689     0    35     1     9
  2.4912402102391109E+01 a       690     0    35     1    10
  4.4755385573205118E+01 a       691     0    35     1    11
  4.3616508821534552E+01 a       692     0    35     1    12
 -2.9884930265534010E+01 a       693     0    35     1    13
  1.7675287848547789E+01 a       694     0    35     1    14
  2.8466110562609614E+01 a       695     0    35     1    15
  5.8962457780675770E+01 a       696     0    35     1    16
  8.8004820513127513E-01 a       697     0    35     1    17
  7.8271536896183953E+00 a       698     0    35     1    18
  3.5606491471544082E+01 a       699     0    35     1    19
 -3.5921053555605795E+01 a       700     0    35     1    20
  1.0473443715827782E+01 a       701     0    36     1     1
  3.1159801859147636E+00 a       702     0    36     1     2
 -1.3841516247944702E+01 a       703     0    36     1     3
 -1.1624284628405961E+01 a       704     0    36     1     4
 -2.3748422599828054E+01 a       705     0    36     1     5
  3.6087624863145384E-01 a       706     0    36     1     6
  1.4984452673640270E+01 a       707     0    36     1     7
  1.7036705110343419E+01 a       708     0    36     1     8
 -1.4068930788567165E+01 a       709     0    36     1     9
  1.3772861993951080E+01 a       710     0    36     1    10
 -1.2190377396625967E+01 a       711     0    36     1    11
 -3.2441542949289555E+00 a       712     0    36     1    12
 -2.4289265989596473E+01 a       713     0    36     1    13
 -2.1020536988599372E+00 a       714     0    36     1    14
  5.4749734764959823E-01 a       715     0    36     1    15
 -1.1582563423944908E+01 a       716     0    36     1    16
 -8.0834654269026220E+00 a       717     0    36     1    17
 -8.8708205523600050E+00 a       718     0    36     1    18
  2.9776950713555941E+00 a       719     0    36     1    19
 -8.3645903651100060E+00 a       720     0    36     1    20
 -1.0833275121820962E+00 a       721     0    37     1     1
 -1.2818979787073571E+01 a       722     0    37     1     2
  1.3007505785482870E+01 a       723     0    37     1     3
  1.6654916006997935E+00 a       724     0    37     1     4
 -6.0586320135498797E+00 a       725     0    37     1     5
 -5.5009166019219705E+01 a       726     0    37     1     6
 -4.6823255618103374E+00 a       727     0    37     1     7
  1.8479049839688507E+01 a       728     0    37     1     8
 -1.9498834445018982E+00 a       729     0    37     1     9
 -2.3941937668196360E+01 a       730     0    37     1    10
 -2.2312704645716259E+01 a       731     0    37     1    11
  2.0681264545246975E+01 a       732     0    37     1    12
 -9.8823480720331656E+00 a       733     0    37     1    13
 -6.9725836141489852E+00 a       734     0    37     1    14
 -1.9363459387652333E+00 a       735     0    37     1    15
 -1.4697988096371926E+01 a       736     0    37     1    16
  1.7048370879183765E+00 a       737     0    37     1    17
 -5.6119675145059764E+00 a       738     0    37     1    18
  1.5901039881173070E+01 a       739     0    37     1    19
  5.9547536957857305E+00 a       740     0    37     1    20
 -2.1062014213372180E+01 a       741     0    38     1     1
 -1.4480334911849019E+02 a       742     0    38     1     2
 -1.8545870713193591E+02 a       743     0    38     1     3
  1.1827269822025767E+02 a       744     0    38     1     4
  2.0314900136041022E+01 a       745     0    38     1     5
  3.2977177402811812E+01 a       746     0    38     1     6
  1.3478626462075073E+02 a       747     0    38     1     7
 -2.1342897307058655E+02 a       748     0    38     1     8
  9.1359299524238097E+01 a       749     0    38     1     9
 -1.5488557932151997E+02 a       750     0    38     1    10
 -2.5514749245066005E+02 a       751     0    38     1    11
 -1.6974899109496867E+01 a       752     0    38     1    12
  4.0127282539319782E+02 a       753     0    38     1    13
 -8.5595683403319228E+01 a       754     0    38     1    14
 -5.6744468274459834E+01 a       755     0    38     1    15
 -1.8683905453136137E+02 a       756     0    38     1    16
  1.6754673670775270E+02 a       757     0    38     1    17
  9.1101258648289658E+01 a       758     0    38     1    18
 -2.0330284572273402E+02 a       759     0    38     1    19
  4.8184258263517091E+02 a       760     0    38     1    20
 -3.5282608438751792E-02 a       761     0    39     1     1
 -1.3413026290876408E+01 a       762     0    39     1     2
 -7.2456943399910969E+00 a       763     0    39     1     3
  4.6706417874271111E+01 a       764     0    39     1     4
  1.1959449536686209E+01 a       765     0    39     1     5
  9.6148114257322732E+01 a       766     0    39     1     6
 -1.9878552472962120E+01 a       767     0    39     1     7
 -2.5537624462940485E+01 a       768     0    39     1     8
  1.5169021780302687E+01 a       769     0    39     1     9
 -4.6721190334661621E+01 a       770     0    39     1    10
  6.0378428639810593E+01 a       771     0    39     1    11
  1.0861785334350646E+01 a       772     0    39     1    12
  4.1895278107317822E+01 a       773     0    39     1    13
 -3.1622209637039944E+01 a       774     0    39     1    14
 -4.2326261571808216E-01 a       775     0    39     1    15
  1.3135588433615052E+01 a       776     0    39     1    16
  4.9935615720604616E+01 a       777     0    39     1    17
  1.5840390725384717E+01 a       778     0    39     1    18
 -2.4059887664559674E+00 a       779     0    39     1    19
 -1.7780208207085494E+01 a       780     0    39     1    20
  3.2563170173316479E+01 a       781     0    40     1     1
 -3.2918192778496852E+01 a       782     0    40     1     2
 -3.0628654228676314E+01 a       783     0    40     1     3
 -1.0253587262308461E+01 a       784     0    40     1     4
  2.2304414214142763E+01 a       785     0    40     1     5
 -1.3657414628818159E+02 a       786     0    40     1     6
 -7.5698667487060698E+00 a       787     0    40     1     7
 -2.1930431166345195E-02 a       788     0    40     1     8
  3.2365396523488165E+01 a       789     0    40     1     9
  6.3122224821940137E+01 a       790     0    40     1    10
  2.6049425470282312E+01 a       791     0    40     1    11
  2.2136965972867511E+01 a       792     0    40     1    12
  2.6759940347924196E+01 a       793     0    40     1    13
  3.5992302588067804E+00 a       794     0    40     1    14
  2.0952710707926908E+01 a       795     0    40     1    15
  1.9263280323884008E+01 a       796     0    40     1    16
  5.6808632813635548E+01 a       797     0    40     1    17
 -2.0383607740073067E+01 a       798     0    40     1    18
 -3.9281229466289439E+01 a       799     0    40     1    19
 -2.8680923698676995E+01 a       800     0    40     1    20
  7.2350000293887746E+01 a       801     0    41     1     1
  1.1488742410622139E+02 a       802     0    41     1     2
  1.0475123538712441E+02 a       803     0    41     1     3
 -2.4725844334871908E+01 a       804     0    41     1     4
  9.1265284569790268E+01 a       805     0    41     1     5
  1.0073075573711573E+02 a       806     0    41     1     6
  2.1151115951004957E+01 a       807     0    41     1     7
  8.0171265028996643E+01 a       808     0    41     1     8
  1.9273400017194035E+01 a       809     0    41     1     9
  3.4514904495987309E+01 a       810     0    41     1    10
  1.2602743141087194E+02 a       811     0    41     1    11
  1.1861722518997927E+02 a       812     0    41     1    12
 -1.2848823381291831E+02 a       813     0    41     1    13
  3.2848949170590046E+01 a       814     0    41     1    14
 -8.5198753291292106E-01 a       815     0    41     1    15
  1.3904595289982271E+02 a       816     0    41     1    16
 -7.8271570526300266E+01 a       817     0    41     1    17
 -4.3625307261148762E+01 a       818     0    41     1    18
  5.4391485044761346E+01 a       819     0    41     1    19
 -2.3544947578297163E+02 a       820     0    41     1    20
 -1.3061727062311007E+01 a       821     0    42     1     1
  2.4851630213934744E+01 a       822     0    42     1     2
 -2.2385094866332885E+01 a       823     0    42     1     3
 -4.0981884779034061E+01 a       824     0    42     1     4
 -2.6526327696174452E+01 a       825     0    42     1     5
 -3.1439408837161380E+01 a       826     0    42     1     6
  3.9231569446323135E+01 a       827     0    42     1     7
  2.7536903397328505E+01 a       828     0    42     1     8
 -1.3148195405698837E+01 a       829     0    42     1     9
  2.7117487781005980E+01 a       830     0    42     1    10
 -2.3963164895937499E+01 a       831     0    42     1    11
 -1.4602681893453253E+01 a       832     0    42     1    12
 -1.8904126334868970E+01 a       833     0    42     1    13
  1.2302339242431868E+01 a       834     0    42     1    14
 -1.7317764902490048E+01 a       835     0    42     1    15
 -1.7200743237666241E+01 a       836     0    42     1    16
 -2.9489549487724876E+01 a       837     0    42     1    17
 -4.1648299686281973E+01 a       838     0    42     1    18
  5.0801375188050324E+00 a       839     0    42     1    19
 -1.8343514698590166E+01 a       840     0    42     1    20
 -3.2478744332492425E+01 a       841     0    43     1     1
  9.4060353299535588E+00 a       842     0    43     1     2
  1.5072287645256441E+01 a       843     0    43     1     3
  1.4096957744633892E+01 a       844     0    43     1     4
 -1.6431465911948357E+00 a       845     0    43     1     5
  8.2600125956069110E+00 a       846     0    43     1     6
  8.9953574635882916E+00 a       847     0    43     1     7
  1.4831614250226096E+01 a       848     0    43     1     8
 -1.9246373536364828E+01 a       849     0    43     1     9
 -6.5861341737913577E+01 a       850     0    43     1    10
 -2.1295518953558535E+01 a       851     0    43     1    11
  9.5071727715449921E+00 a       852     0    43     1    12
  5.3580803031067523E+00 a       853     0    43     1    13
 -1.1927280229313341E+01 a       854     0    43     1    14
 -2.0860861962383389E+01 a       855     0    43     1    15
 -2.4990724140795415E+01 a       856     0    43     1    16
 -2.1731330566114373E+00 a       857     0    43     1    17
 -1.9877209966078652E+01 a       858     0    43     1    18
  4.8343562749018609E+01 a       859     0    43     1    19
  1.5342250179662935E+01 a       860     0    43     1    20
 -1.0663732127329027E+02 a       861     0    44     1     1
 -2.1168147936754153E+02 a       862     0    44     1     2
 -1.8386602709885787E+02 a       863     0    44     1     3
  4.0645833697169699E+01 a       864     0    44     1     4
 -1.2286373748032162E+02 a       865     0    44     1     5
  4.9208195260714483E+01 a       866     0    44     1     6
  3.6804341937962199E+01 a       867     0    44     1     7
 -2.2989599359614300E+02 a       868     0    44     1     8
  2.6157323838067644E+01 a       869     0    44     1     9
 -1.1024325665244041E+02 a       870     0    44     1    10
 -3.7643393982520416E+02 a       871     0    44     1    11
 -1.1138151823768474E+02 a       872     0    44     1    12
  3.0891507818742599E+02 a       873     0    44     1    13
 -1.4267101571679521E+02 a       874     0    44     1    14
 -8.8906592117301120E+00 a       875     0    44     1    15
 -2.5379934896903691E+02 a       876     0    44     1    16
  4.8431853560457078E+01 a       877     0    44     1    17
  1.9428487537341380E+02 a       878     0    44     1    18
 -1.3614639373948506E+02 a       879     0    44     1    19
  5.0114447334575749E+02 a       880     0    44     1    20
  4.4080627034787820E+00 a       881     0    45     1     1
 -3.5171841173380045E+01 a       882     0    45     1     2
 -2.2832530811932363E+00 a       883     0    45     1     3
  6.0138848051088232E+01 a       884     0    45     1     4
  2.3740523054599770E+01 a       885     0    45     1     5
  7.9853990980899937E+01 a       886     0    45     1     6
 -3.6134642622734006E+01 a       887     0    45     1     7
 -6.4870919795627884E+01 a       888     0    45     1     8
  3.9720121594666176E+00 a       889     0    45     1     9
 -5.6623766590453293E+01 a       890     0    45     1    10
  6.6593493401425604E+01 a       891     0    45     1    11
  2.1830466570945365E+01 a       892     0    45     1    12
  5.3469064390610065E+01 a       893     0    45     1    13
 -2.7521711721209780E+01 a       894     0    45     1    14
  1.8858262526258827E+01 a       895     0    45     1    15
  2.4427446090168587E+01 a       896     0    45     1    16
  5.3153869218846495E+01 a       897     0    45     1    17
  4.9907104160043346E+01 a       898     0    45     1    18
 -2.6027680499442591E+00 a       899     0    45     1    19
 -3.5648072166561446E+00 a       900     0    45     1    20
  5.6246245794107367E+01 a       901     0    46     1     1
 -6.5614363762143213E+01 a       902     0    46     1     2
 -2.0581643013076526E+01 a       903     0    46     1     3
 -1.5574981270209426E+01 a       904     0    46     1     4
  2.5098920670493314E+01 a       905     0    46     1     5
 -1.8841364402070394E+02 a       906     0    46     1     6
 -2.8456186935715074E+01 a       907     0    46     1     7
 -5.1951251645839726E+01 a       908     0    46     1     8
  1.7615661104433148E+01 a       909     0    46     1     9
  9.3366318791004815E+01 a       910     0    46     1    10
  7.0927555898866231E+01 a       911     0    46     1    11
 -6.1471805290554897E+01 a       912     0    46     1    12
  6.2960687510840954E+00 a       913     0    46     1    13
  7.7147211307126229E+00 a       914     0    46     1    14
  3.6337354613987614E+01 a       915     0    46     1    15
  3.5327231684432540E+01 a       916     0    46     1    16
  3.0059607611578055E+01 a       917     0    46     1    17
  3.5441175133389244E+01 a       918     0    46     1    18
 -5.9613244610358073E+01 a       919     0    46     1    19
 -3.7299787075297246E+01 a       920     0    46     1    20
 -4.2953402957328805E+01 a       921     0    47     1     1
 -1.0733004304248648E+02 a       922     0    47     1     2
 -2.2489262352317695E+01 a       923     0    47     1     3
  3.6893220318179214E+00 a       924     0    47     1     4
  1.3604183301766350E+01 a       925     0    47     1     5
  7.7773002163394009E+00 a       926     0    47     1     6
 -6.9419118962934164E+01 a       927     0    47     1     7
 -5.3328131491427861E+01 a       928     0    47     1     8
  2.9924715352103842E+01 a       929     0    47     1     9
 -1.9950588255687176E+01 a       930     0    47     1    10
 -4.6608165688408945E+01 a       931     0    47     1    11
 -4.9932617940160597E+01 a       932     0    47     1    12
  5.3301264380766739E+01 a       933     0    47     1    13
 -2.1263214781578615E+01 a       934     0    47     1    14
 -4.0599580716017691E+01 a       935     0    47     1    15
 -6.9388448916277781E+01 a       936     0    47     1    16
 -9.0817478123630713E-01 a       937     0    47     1    17
 -1.8186506034075016E+01 a       938     0    47     1    18
 -5.2695568313980750E+01 a       939     0    47     1    19
  4.7023795437106266E+01 a       940     0    47     1    20
 -5.4203877234524160E+00 a       941     0    48     1     1
 -2.3724557693249442E+00 a       942     0    48     1     2
  1.0976059783831298E+01 a       943     0    48     1     3
  1.0627676936458947E+01 a       944     0    48     1     4
  2.2996543068197884E+01 a       945     0    48     1     5
 -1.3025363194603749E+01 a       946     0    48     1     6
 -1.8249100888999067E+01 a       947     0    48     1     7
 -1.2897935683873227E+01 a       948     0    48     1     8
  1.8445683685524930E+01 a       949     0    48     1     9
 -1.5099013988830349E+01 a       950     0    48     1    10
  1.1586118803341853E+01 a       951     0    48     1    11
  4.8500750076621895E+00 a       952     0    48     1    12
  2.1241869717796465E+01 a       953     0    48     1    13
 -9.7476740103180459E-01 a       954     0    48     1    14
 -1.9150376359458574E+00 a       955     0    48     1    15
  6.7958363391072014E+00 a       956     0    48     1    16
  9.4212900193384179E+00 a       957     0    48     1    17
  3.4996723260916385E+00 a       958     0    48     1    18
 -5.3593056492061084E+00 a       959     0    48     1    19
  1.5213172842191660E+00 a       960     0    48     1    20
  2.3847565028869719E+00 a       961     0    49     1     1
  1.4339826506206936E+01 a       962     0    49     1     2
 -1.7903269760615704E+01 a       963     0    49     1     3
 -2.6751678771438097E+00 a       964     0    49     1     4
  6.3238285844505064E+00 a       965     0    49     1     5
  2.7731908370398600E+01 a       966     0    49     1     6
  4.4865706495987263E+00 a       967     0    49     1     7
 -1.2197115626727090E+01 a       968     0    49     1     8
  6.1219826619929849E+00 a       969     0    49     1     9
  2.3781685591033654E+01 a       970     0    49     1    10
  1.9676810421972878E+01 a       971     0    49     1    11
 -5.3269523371735392E+00 a       972     0    49     1    12
  7.5064120670634136E+00 a       973     0    49     1    13
  5.3043115104854950E+00 a       974     0    49     1    14
  1.5428355679821746E+00 a       975     0    49     1    15
  1.0985993911428833E+01 a       976     0    49     1    16
  3.5387730331147651E+00 a       977     0    49     1    17
 -6.4554104074307110E+00 a       978     0    49     1    18
 -1.7772175842903774E+01 a       979     0    49     1    19
 -6.9179585208835679E+00 a       980     0    49     1    20
  6.3200812945643875E+01 a       981     0    50     1     1
  1.8391761391346134E+02 a       982     0    50     1     2
  1.0219411502673120E+02 a       983     0    50     1     3
 -4.2893273822676285E+01 a       984     0    50     1     4
 -1.9054907840841739E+01 a       985     0    50     1     5
 -7.7832288454174147E+01 a       986     0    50     1     6
 -2.8622704604881317E+01 a       987     0    50     1     7
  1.6743964279555169E+02 a       988     0    50     1     8
 -1.9046255519271067E+01 a       989     0    50     1     9
  1.0039091090915086E+02 a       990     0    50     1    10
  2.5627461840008203E+02 a       991     0    50     1    11
  7.2580418611830765E+01 a       992     0    50     1    12
 -2.3712484835954888E+02 a       993     0    50     1    13
  7.1091988903181132E+01 a       994     0    50     1    14
  2.5862419168033572E+01 a       995     0    50     1    15
  1.3773478341462976E+02 a       996     0    50     1    16
 -1.0913643676482866E+02 a       997     0    50     1    17
 -1.2917772274983204E+02 a       998     0    50     1    18
  8.0449002227490283E+01 a       999     0    50     1    19
 -4.0528690366376418E+02 a      1000     0    50     1    20
  8.8654021910498884E+00 a      1001     0    51     1     1
  1.4910042062704321E+01 a      1002     0    51     1     2
  4.1657116744768112E+00 a      1003     0    51     1     3
 -4.4832857490382054E+01 a      1004     0    51     1     4
 -1.3889938940532156E+01 a      1005     0    51     1     5
 -1.3528628260835811E+02 a      1006     0    51     1     6
  1.2876253013141881E+01 a      1007     0    51     1     7
  3.2905471682287484E+01 a      1008     0    51     1     8
 -1.0840919562330897E+00 a      1009     0    51     1     9
  3.7075454441394214E+01 a      1010     0    51     1    10
 -5.0123115077418191E+01 a      1011     0    51     1    11
 -4.7626298391506428E+00 a      1012     0    51     1    12
 -4.0670820570700471E+01 a      1013     0    51     1    13
  1.9545864366457856E+01 a      1014     0    51     1    14
 -1.5902936462287036E+00 a      1015     0    51     1    15
 -2.0428342432455345E+01 a      1016     0    51     1    16
 -4.0497733414714503E+01 a      1017     0    51     1    17
 -3.3675613350865476E+01 a      1018     0    51     1    18
 -8.3866749207140927E+00 a      1019     0    51     1    19
 -5.1863127245814966E-01 a      1020     0    51     1    20
 -2.9104608182261611E+01 a      1021     0    52     1     1
  4.1565954100959516E+01 a      1022     0    52     1     2
  1.1513795188524695E+01 a      1023     0    52     1     3
 -1.7069468821155884E+00 a      1024     0    52     1     4
 -1.9868481362679262E+01 a      1025     0    52     1     5
  7.3410504912432259E+01 a      1026     0    52     1     6
  1.0622687060094254E+01 a      1027     0    52     1     7
  2.9902929932002344E+01 a      1028     0    52     1     8
 -5.0403149022121969E+00 a      1029     0    52     1     9
 -6.0024921778948190E+01 a      1030     0    52     1    10
 -4.0723085166638974E+01 a      1031     0    52     1    11
  5.3033294941396271E+01 a      1032     0    52     1    12
 -1.1521564981243960E+01 a      1033     0    52     1    13
 -1.5007655163894400E+01 a      1034     0    52     1    14
 -2.0399418014446283E+01 a      1035     0    52     1    15
 -2.8239664666657440E+01 a      1036     0    52     1    16
 -2.4672651998247616E+01 a      1037     0    52     1    17
 -2.9141012396515059E+01 a      1038     0    52     1    18
  2.4761374941770072E+01 a      1039     0    52     1    19
  1.8147317316209833E+01 a      1040     0    52     1    20
  2.5299529540949348E+00 b      1041     1     1
