################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1771923711554049E+00 a       529     0    27     1     9
 -1.4678859319464445E+01 a       530     0    27     1    10
 -5.2779408685680309E+00 a       531     0    27     1    11
 -3.1990261779930819E+01 a       532     0    27     1    12
  8.7047377919449183E+00 a       533     0    27     1    13
  7.3383533388667503E+00 a       534     0    27     1    14
 -4.8441104578787817E+00 a       535     0    27     1    15
  1.9803863663195649E+01 a       536     0    27     1    16
 -2.1306686167693531E+01 a       537     0    27     1    17
  3.3532258143214186E+01 a       538     0    27     1    18
 -1.0884224572485842E+01 a       539     0    27     1    19
 -1.0655326648614720E+01 a       540     0    27     1    20
  9.3322128087765641E+00 a       541     0    28     1     1
 -3.3837590439561858E+01 a       542     0    28     1     2
  7.1761127253357543E+01 a       543     0    28     1     3
  2.9146209906150180E+01 a       544     0    28     1     4
 -2.4744928015921452E+01 a       545     0    28     1     5
 -1.1092618474652200E+01 a       546     0    28     1     6
 -2.4087800533178456E+01 a       547     0    28     1     7
  3.2375425595527226E+01 a       548     0    28     1     8
 -2.7084561456895415E+01 a       549     0    28     1     9
 -5.6211751753791539E+01 a       550     0    28     1    10
 -5.9972286011740870E+01 a       551     0    28     1    11
 -1.7542562611831421E+01 a       552     0    28     1    12
  9.4553115652156151E+01 a       553     0    28     1    13
 -1.4238955623362379E+01 a       554     0    28     1    14
  2.5391954617209995E+00 a       555     0    28     1    15
  3.9725906889162921E+01 a       556     0    28     1    16
  2.7019660205341882E+01 a       557     0    28     1    17
 -3.2038637910181675E+00 a       558     0    28     1    18
 -9.3244571911292820E+00 a       559     0    28     1    19
  2.1088191716893414E+00 a       560     0    28     1    20
 -1.3148766185376084E+02 a       561     0    29     1     1
 -1.0168115012615381E+02 a       562     0    29     1     2
 -6.2725729116910927E+01 a       563     0    29     1     3
 -1.3499678479965658E+02 a       564     0    29     1     4
 -4.3485766327175959E+01 a       565     0    29     1     5
 -6.0934356347787663E+01 a       566     0    29     1     6
 -6.0125231227348152E+01 a       567     0    29     1     7
 -1.1623452452405513E+02 a       568     0    29     1     8
 -1.1737926432880998E+01 a       569     0    29     1     9
 -8.3655116764107106E+01 a       570     0    29     1    10
 -8.6828290916251177E+01 a       571     0    29     1    11
  2.1097615834726167E+01 a       572     0    29     1    12
 -3.0936348021076601E+01 a       573     0    29     1    13
 -4.5658907051661323E+01 a       574     0    29     1    14
 -1.0085270091757176E+01 a       575     0    29     1    15
  2.8391413146356733E+01 a       576     0    29     1    16
  1.2730410177559405E+02 a       577     0    29     1    17
 -6.6186007508274614E+01 a       578     0    29     1    18
  1.8768973948900850E+01 a       579     0    29     1    19
 -7.4724681699707176E+01 a       580     0    29     1    20
 -4.1636178318221994E+01 a       581     0    30     1     1
  3.3790868884006899E+00 a       582     0    30     1     2
 -3.3384318226998481E+01 a       583     0    30     1     3
  4.7802824916976277E+01 a       584     0    30     1     4
  3.5849349500599203E+01 a       585     0    30     1     5
 -1.4668274877724345E+01 a       586     0    30     1     6
  2.5526083798915177E+01 a       587     0    30     1     7
 -1.8799898448040600E+00 a       588     0    30     1     8
  1.6231625123180262E+00 a       589     0    30     1     9
  4.0495967688011106E+01 a       590     0    30     1    10
 -4.9497704343364024E+00 a       591     0    30     1    11
  1.7591369943672408E+01 a       592     0    30     1    12
  4.7802575342515887E+01 a       593     0    30     1    13
  9.2703269435590592E+00 a       594     0    30     1    14
  2.6384257200412664E+00 a       595     0    30     1    15
 -2.0036902659534768E+01 a       596     0    30     1    16
  1.8278684771738650E+01 a       597     0    30     1    17
 -2.3990418226312801E+01 a       598     0    30     1    18
  1.5266210263628954E+00 a       599     0    30     1    19
  5.8091513286335026E+00 a       600     0    30     1    20
 -2.1696534310307662E+01 a       601     0    31     1     1
  1.5689109814963668E+01 a       602     0    31     1     2
 -6.5627139306356341E+01 a       603     0    31     1     3
 -2.9143202309446959E+01 a       604     0    31     1     4
  5.8036162969262307E+01 a       605     0    31     1     5
  9.8492594465878511E+00 a       606     0    31     1     6
  3.0364783788601862E+01 a       607     0    31     1     7
 -1.4814869662404787E+01 a       608     0    31     1     8
  4.9950489832917214E+01 a       609     0    31     1     9
 -2.0334092871203762E+01 a       610     0    31     1    10
  6.4602744879351718E+01 a       611     0    31     1    11
 -7.3195910908927742E+00 a       612     0    31     1    12
 -3.3653083435614036E+01 a       613     0    31     1    13
  1.1482269792728170E+01 a       614     0    31     1    14
  4.0013259636126799E+00 a       615     0    31     1    15
 -4.0201773448725369E+01 a       616     0    31     1    16
 -2.5491945344367046E+01 a       617     0    31     1    17
  1.6935572356972983E+01 a       618     0    31     1    18
 -1.5669526457152116E+00 a       619     0    31     1    19
  1.4498062991796443E+01 a       620     0    31     1    20
 -2.7408645145902881E+02 a       621     0    32     1     1
 -3.0901456884279764E+01 a       622     0    32     1     2
 -1.1103631150035322E+00 a       623     0    32     1     3
 -1.1383353656601690E+02 a       624     0    32     1     4
 -8.1378487609080121E+00 a       625     0    32     1     5
 -1.2288836213610178E+02 a       626     0    32     1     6
  4.7472551642321058E+01 a       627     0    32     1     7
  4.3159235888121835E+01 a       628     0    32     1     8
 -2.1231317860105964E+01 a       629     0    32     1     9
 -9.1774902365420644E+01 a       630     0    32     1    10
 -2.8555549477382993E+01 a       631     0    32     1    11
  2.8798393743976785E+01 a       632     0    32     1    12
  2.7141764616725612E+02 a       633     0    32     1    13
  4.0012453312269216E+01 a       634     0    32     1    14
 -3.0983839320502717E+01 a       635     0    32     1    15
  2.1806464737703482E+02 a       636     0    32     1    16
 -7.5366701611674515E+01 a       637     0    32     1    17
  5.3608361222098203E+01 a       638     0    32     1    18
 -1.1568711249631620E+02 a       639     0    32     1    19
 -9.1504347486582120E+01 a       640     0    32     1    20
 -2.1930004475372833E+01 a       641     0    33     1     1
 -6.2230526412333695E+01 a       642     0    33     1     2
 -3.3322893888166156E+01 a       643     0    33     1     3
  2.2945867581858832E+00 a       644     0    33     1     4
  4.5024273208784225E+00 a       645     0    33     1     5
  3.2452649484706072E+01 a       646     0    33     1     6
 -4.6673478076607445E+01 a       647     0    33     1     7
 -4.6989508584476516E+00 a       648     0    33     1     8
 -8.4242452890250448E+00 a       649     0    33     1     9
  1.4658284075535717E+00 a       650     0    33     1    10
 -4.6457909365527188E+00 a       651     0    33     1    11
 -5.2735889199963211E+01 a       652     0    33     1    12
  4.6304703533475411E+01 a       653     0    33     1    13
  2.2860390273168132E+01 a       654     0    33     1    14
 -7.1314404528007076E+00 a       655     0    33     1    15
  2.0946082553492293E+01 a       656     0    33     1    16
 -2.3671529259173266E+01 a       657     0    33     1    17
  5.3546698785225068E+01 a       658     0    33     1    18
 -2.7968133280362828E+01 a       659     0    33     1    19
 -7.7751369703661570E+00 a       660     0    33     1    20
  9.5079106115854159E+00 a       661     0    34     1     1
 -5.0665854913659118E+01 a       662     0    34     1     2
  6.3221242121036362E+01 a       663     0    34     1     3
  1.6738355812487846E+01 a       664     0    34     1     4
  4.9094877064662306E+01 a       665     0    34     1     5
 -1.8277300152721899E+01 a       666     0    34     1     6
 -2.3326928454853554E+01 a       667     0    34     1     7
  5.0508286840069829E+01 a       668     0    34     1     8
 -1.1408180985609473E+01 a       669     0    34     1     9
 -1.7981532811440562E+02 a       670     0    34     1    10
 -5.5598630086123876E+01 a       671     0    34     1    11
 -4.4309490370672783E+01 a       672     0    34     1    12
  1.3676949310777215E+02 a       673     0    34     1    13
 -3.6810835276798044E+00 a       674     0    34     1    14
  5.3137175649447101E+00 a       675     0    34     1    15
  3.6329846493194417E+01 a       676     0    34     1    16
  2.6378776976782131E+01 a       677     0    34     1    17
  2.2416989716785192E+01 a       678     0    34     1    18
 -3.3322711779275345E+01 a       679     0    34     1    19
  2.9496494038632779E+01 a       680     0    34     1    20
 -4.0550860200776064E+00 a       681     0    35     1     1
  2.4148494444483442E+00 a       682     0    35     1     2
  3.1604968154492397E+01 a       683     0    35     1     3
  2.8627007948730516E+00 a       684     0    35     1     4
  2.2169003403936298E+01 a       685     0    35     1     5
  7.0191153631423390E+01 a       686     0    35     1     6
  4.2968937177977814E+01 a       687     0    35     1     7
  1.4766141364956906E+02 a       688     0    35     1     8
 -1.6208386957497535E+01 a       689     0    35     1     9
 -1.2214361358723579E+01 a       690     0    35     1    10
  4.8956364755329034E+01 a       691     0    35     1    11
 -1.6637815560799311E+01 a       692     0    35     1    12
  5.8959550073977432E+01 a       693     0    35     1    13
  1.8750549169807712E+01 a       694     0    35     1    14
  4.2073786666526615E+01 a       695     0    35     1    15
  2.0972667563801959E+01 a       696     0    35     1    16
 -8.6377373680451370E+01 a       697     0    35     1    17
  3.0574826519017968E+01 a       698     0    35     1    18
 -5.4856565811521421E+01 a       699     0    35     1    19
  1.0105652084153480E+01 a       700     0    35     1    20
  3.6252654667703581E+00 a       701     0    36     1     1
 -2.2239775280432116E+01 a       702     0    36     1     2
  2.8819816473516351E+01 a       703     0    36     1     3
 -3.8955461629708303E+01 a       704     0    36     1     4
 -1.7993234450873739E+01 a       705     0    36     1     5
  2.5741810934644050E+01 a       706     0    36     1     6
 -1.1763047369803333E+01 a       707     0    36     1     7
  4.8061785400555710E+00 a       708     0    36     1     8
 -1.6836092102867362E+01 a       709     0    36     1     9
 -4.0078767047305661E+01 a       710     0    36     1    10
 -9.7300003999084006E-03 a       711     0    36     1    11
 -2.1570042187895460E+01 a       712     0    36     1    12
 -3.7578892728505309E+01 a       713     0    36     1    13
  2.9224671734557761E-01 a       714     0    36     1    14
  3.5033856225013293E+00 a       715     0    36     1    15
  1.5779307116364425E+01 a       716     0    36     1    16
 -4.2595310218301456E+00 a       717     0    36     1    17
  3.1032579849294233E+01 a       718     0    36     1    18
 -7.1698616964746966E+00 a       719     0    36     1    19
 -4.8099205990086720E+00 a       720     0    36     1    20
  1.0949895818868869E+01 a       721     0    37     1     1
 -1.7152496200877881E+01 a       722     0    37     1     2
  3.4566108141916303E+01 a       723     0    37     1     3
 -8.1035742951807332E+00 a       724     0    37     1     4
  3.0472636686572798E+00 a       725     0    37     1     5
 -8.6343948541805453E+00 a       726     0    37     1     6
 -2.0350797914722463E+01 a       727     0    37     1     7
  1.0184818795154408E+01 a       728     0    37     1     8
 -2.1261815931225481E+01 a       729     0    37     1     9
 -6.5170651195584895E+01 a       730     0    37     1    10
 -4.0351089995682052E+01 a       731     0    37     1    11
 -1.1530427537284615E+01 a       732     0    37     1    12
  3.2582912617233890E+00 a       733     0    37     1    13
  2.4624633450877862E+01 a       734     0    37     1    14
 -1.9684136270326054E+00 a       735     0    37     1    15
  2.0338407149403199E+01 a       736     0    37     1    16
  1.0992788821884535E+01 a       737     0    37     1    17
 -4.4295446465287780E+00 a       738     0    37     1    18
 -1.4571229828725270E+01 a       739     0    37     1    19
  1.3589331239825981E+01 a       740     0    37     1    20
  3.3867899756901267E+02 a       741     0    38     1     1
 -1.3823743260789403E-01 a       742     0    38     1     2
 -5.6860946150017234E+01 a       743     0    38     1     3
  2.2957604673821902E+02 a       744     0    38     1     4
  4.2369250014295240E+01 a       745     0    38     1     5
  1.6067158583965966E+02 a       746     0    38     1     6
 -9.1558289171447711E+01 a       747     0    38     1     7
 -3.5837371420641730E+01 a       748     0    38     1     8
  9.1804316493503734E+01 a       749     0    38     1     9
  1.4623613746135987E+02 a       750     0    38     1    10
 -3.2267173893096775E+01 a       751     0    38     1    11
  3.7530827722070200E+01 a       752     0    38     1    12
 -4.1462392195458432E+02 a       753     0    38     1    13
 -5.6079330009569453E+01 a       754     0    38     1    14
 -3.8721257137460853E+01 a       755     0    38     1    15
 -2.6606981308317023E+02 a       756     0    38     1    16
  2.0707908574022446E+02 a       757     0    38     1    17
 -2.1826454176935425E+01 a       758     0    38     1    18
  1.1181277019728677E+02 a       759     0    38     1    19
  9.6131726094536390E+01 a       760     0    38     1    20
  8.5774248229569068E+00 a       761     0    39     1     1
  5.9597956712469625E+01 a       762     0    39     1     2
  1.5203838739088770E+01 a       763     0    39     1     3
  3.0160530860054386E+01 a       764     0    39     1     4
  1.6028168123441425E+01 a       765     0    39     1     5
 -4.1575095436126595E+01 a       766     0    39     1     6
  6.2341700313801240E+01 a       767     0    39     1     7
  2.4268083730825172E+00 a       768     0    39     1     8
  9.0250533963230808E+00 a       769     0    39     1     9
  5.2671827656307100E+00 a       770     0    39     1    10
 -2.2941567351541969E-01 a       771     0    39     1    11
  6.5518343017835491E+01 a       772     0    39     1    12
 -2.8981115283197344E+01 a       773     0    39     1    13
 -2.1306833460562942E+01 a       774     0    39     1    14
  5.4331368593020093E+00 a       775     0    39     1    15
 -2.7816367115230154E+01 a       776     0    39     1    16
  3.2015960482913648E+01 a       777     0    39     1    17
 -6.4071314956107557E+01 a       778     0    39     1    18
  2.5954995240312606E+01 a       779     0    39     1    19
  1.6968646282621631E+01 a       780     0    39     1    20
 -4.5200715674002572E+00 a       781     0    40     1     1
  6.1873747692857172E+01 a       782     0    40     1     2
 -1.1297499859792232E+02 a       783     0    40     1     3
 -1.6514595626653911E+01 a       784     0    40     1     4
  7.5810726064401299E+00 a       785     0    40     1     5
  7.0273078475174078E+00 a       786     0    40     1     6
  4.0813137236634233E+01 a       787     0    40     1     7
 -6.2378119511798886E+01 a       788     0    40     1     8
  4.9623334323357717E+01 a       789     0    40     1     9
  1.3395664838936415E+02 a       790     0    40     1    10
  7.2515841103648455E+01 a       791     0    40     1    11
  5.3638856937362874E+01 a       792     0    40     1    12
 -1.2672477028465019E+02 a       793     0    40     1    13
  1.9337710500507285E+01 a       794     0    40     1    14
 -6.6745277107845711E+00 a       795     0    40     1    15
 -4.7502899018489444E+01 a       796     0    40     1    16
 -5.8365988972866361E+01 a       797     0    40     1    17
 -9.3656339133584172E+00 a       798     0    40     1    18
  2.6174884369697299E+01 a       799     0    40     1    19
 -1.0075550258692740E+01 a       800     0    40     1    20
 -2.9747883798647923E+01 a       801     0    41     1     1
  9.0683600270150563E+01 a       802     0    41     1     2
  6.0105527053448341E+01 a       803     0    41     1     3
  1.8617216314759926E+02 a       804     0    41     1     4
 -1.2791677046220493E+00 a       805     0    41     1     5
 -2.9141350941468456E+01 a       806     0    41     1     6
  8.4872215105170156E+01 a       807     0    41     1     7
  2.3337171301820123E+02 a       808     0    41     1     8
 -1.8088245901915659E+01 a       809     0    41     1     9
  7.6232504830869985E+01 a       810     0    41     1    10
  3.3364444606048160E+01 a       811     0    41     1    11
  3.6265016999057309E+01 a       812     0    41     1    12
  1.5572422786957912E+02 a       813     0    41     1    13
  8.8646733588922245E+01 a       814     0    41     1    14
 -2.8089040008526929E+01 a       815     0    41     1    15
  1.0745923641871217E+02 a       816     0    41     1    16
 -1.3838925798821506E+02 a       817     0    41     1    17
  1.3305386734783724E+02 a       818     0    41     1    18
 -1.2517380284257420E+02 a       819     0    41     1    19
  2.7536728495411094E+01 a       820     0    41     1    20
  1.9488320109956160E+01 a       821     0    42     1     1
 -5.6899884425586244E+01 a       822     0    42     1     2
 -4.4673239555099914E-01 a       823     0    42     1     3
 -3.0251770885750396E+01 a       824     0    42     1     4
 -1.7360997176556921E+01 a       825     0    42     1     5
  3.8184378146082942E+01 a       826     0    42     1     6
 -5.7467282357924418E+01 a       827     0    42     1     7
 -1.4602857570288530E+00 a       828     0    42     1     8
 -1.5665136474958004E+01 a       829     0    42     1     9
 -4.7590752111102489E+01 a       830     0    42     1    10
  8.0812649860902201E+00 a       831     0    42     1    11
 -5.1998188966235148E+01 a       832     0    42     1    12
 -3.9184631503188498E+01 a       833     0    42     1    13
  5.4526763196897683E+00 a       834     0    42     1    14
 -8.7819595169927105E+00 a       835     0    42     1    15
  3.2025419197694646E+01 a       836     0    42     1    16
 -3.0347965213595103E+01 a       837     0    42     1    17
  6.4296281786990150E+01 a       838     0    42     1    18
 -2.4523062977491314E+01 a       839     0    42     1    19
 -3.2268774569033360E+00 a       840     0    42     1    20
  3.6052647394741946E+01 a       841     0    43     1     1
 -4.6897871298048692E+01 a       842     0    43     1     2
  8.2465713940052936E+01 a       843     0    43     1     3
  2.4803309341860018E+01 a       844     0    43     1     4
  3.5532223577636877E+01 a       845     0    43     1     5
 -3.0003364351980565E+01 a       846     0    43     1     6
 -4.8839657293060583E+01 a       847     0    43     1     7
  4.9336592174039538E+01 a       848     0    43     1     8
 -4.5904573707165738E+01 a       849     0    43     1     9
 -1.6578943425880837E+02 a       850     0    43     1    10
 -9.2860621658886913E+01 a       851     0    43     1    11
 -2.6104953932132929E+01 a       852     0    43     1    12
  9.4897864317913601E+01 a       853     0    43     1    13
  6.8044721370708841E+00 a       854     0    43     1    14
 -5.8784942987462880E+00 a       855     0    43     1    15
  5.3236098702274631E+01 a       856     0    43     1    16
  3.7964245701630048E+01 a       857     0    43     1    17
  2.1384725902683968E+01 a       858     0    43     1    18
 -3.5432895590006993E+01 a       859     0    43     1    19
  2.1119139868268885E+01 a       860     0    43     1    20
  1.6388064431849818E+02 a       861     0    44     1     1
 -1.2578294464624301E+02 a       862     0    44     1     2
 -5.9624911916561288E+01 a       863     0    44     1     3
 -3.2484741979725847E+01 a       864     0    44     1     4
 -8.8577557546575875E+01 a       865     0    44     1     5
  6.3070563307045177E+01 a       866     0    44     1     6
 -1.5910620617665643E+02 a       867     0    44     1     7
 -2.3975568846264073E+02 a       868     0    44     1     8
  6.5354051757513744E+01 a       869     0    44     1     9
  1.8613878456623439E+01 a       870     0    44     1    10
 -8.3918307031236722E+01 a       871     0    44     1    11
 -1.2227227054540997E+01 a       872     0    44     1    12
 -3.9109712789997138E+02 a       873     0    44     1    13
 -1.5241914310044797E+02 a       874     0    44     1    14
  3.8477397526363895E+01 a       875     0    44     1    15
 -2.6605698164135407E+02 a       876     0    44     1    16
  3.1373480018559337E+02 a       877     0    44     1    17
 -2.0380786933421442E+02 a       878     0    44     1    18
  2.2503883496543588E+02 a       879     0    44     1    19
  2.4005729944017684E+01 a       880     0    44     1    20
 -2.1962832959501984E+01 a       881     0    45     1     1
  8.7984613502909724E+01 a       882     0    45     1     2
  1.7603246363953855E+00 a       883     0    45     1     3
  6.6490078082405944E+01 a       884     0    45     1     4
  4.1952862352024219E+01 a       885     0    45     1     5
 -6.1069507619198490E+01 a       886     0    45     1     6
  9.6994605883388772E+01 a       887     0    45     1     7
  5.7796230041209187E+00 a       888     0    45     1     8
  9.6019876250268492E+00 a       889     0    45     1     9
  4.9418384725215311E+01 a       890     0    45     1    10
  6.4713785052027442E+00 a       891     0    45     1    11
  9.2792764495114838E+01 a       892     0    45     1    12
  3.4905650344634074E+00 a       893     0    45     1    13
 -2.3335618944584599E+01 a       894     0    45     1    14
  1.5563965691238643E+01 a       895     0    45     1    15
 -5.4320641427579417E+01 a       896     0    45     1    16
  6.1164844586034562E+01 a       897     0    45     1    17
 -1.0846203025931352E+02 a       898     0    45     1    18
  3.9183488121478248E+01 a       899     0    45     1    19
  2.3477723784922855E+01 a       900     0    45     1    20
 -4.3963037392397396E+01 a       901     0    46     1     1
  9.6101503076349701E+01 a       902     0    46     1     2
 -2.0050467058459301E+02 a       903     0    46     1     3
 -6.9704856919764310E+01 a       904     0    46     1     4
  3.5099862371841873E+01 a       905     0    46     1     5
  4.2984917115376149E+01 a       906     0    46     1     6
  8.4338529780198556E+01 a       907     0    46     1     7
 -9.0698702215499210E+01 a       908     0    46     1     8
  8.8121115548813037E+01 a       909     0    46     1     9
  1.9712184257734103E+02 a       910     0    46     1    10
  1.8293257310767575E+02 a       911     0    46     1    11
  5.1141169605245082E+01 a       912     0    46     1    12
 -2.3344323873340932E+02 a       913     0    46     1    13
  2.2294291660356592E+01 a       914     0    46     1    14
 -1.0225385107081053E+00 a       915     0    46     1    15
 -1.1472114687340704E+02 a       916     0    46     1    16
 -7.7938539357165496E+01 a       917     0    46     1    17
 -9.0207550748761243E+00 a       918     0    46     1    18
  3.7423297907707941E+01 a       919     0    46     1    19
 -1.5767377153480208E+01 a       920     0    46     1    20
  3.6131973741298140E+01 a       921     0    47     1     1
  1.7409867760118345E+01 a       922     0    47     1     2
 -1.3954896585632204E+01 a       923     0    47     1     3
  2.1535449885627663E+01 a       924     0    47     1     4
 -1.6929918468971898E+01 a       925     0    47     1     5
 -6.1494600808492038E+01 a       926     0    47     1     6
 -3.6181908628606301E+01 a       927     0    47     1     7
 -1.3252973387527604E+02 a       928     0    47     1     8
  2.9238913663447921E+01 a       929     0    47     1     9
  2.5916366222951915E+01 a       930     0    47     1    10
 -2.7678968232944914E+01 a       931     0    47     1    11
  1.1613937875133271E+01 a       932     0    47     1    12
 -5.3240070143692279E+01 a       933     0    47     1    13
 -1.6379216740977046E+01 a       934     0    47     1    14
 -3.8016856468523130E+01 a       935     0    47     1    15
 -2.6430723502670631E+01 a       936     0    47     1    16
  6.9264115457097461E+01 a       937     0    47     1    17
 -2.4845506003238405E+01 a       938     0    47     1    18
  6.2174976651810546E+01 a       939     0    47     1    19
  6.3754417206152088E+00 a       940     0    47     1    20
  5.4871331404904966E+00 a       941     0    48     1     1
  2.5269555838779659E+01 a       942     0    48     1     2
 -2.0636669106997452E+01 a       943     0    48     1     3
  2.8635662704914804E+01 a       944     0    48     1     4
  1.0702021096900085E+01 a       945     0    48     1     5
 -2.4450093572398607E+01 a       946     0    48     1     6
  9.2626286289284288E+00 a       947     0    48     1     7
 -5.0592897391467533E+00 a       948     0    48     1     8
  1.4972406700382908E+01 a       949     0    48     1     9
  3.2333985644182292E+01 a       950     0    48     1    10
  8.6507788845374323E-01 a       951     0    48     1    11
  1.9594686431201534E+01 a       952     0    48     1    12
  3.1381009947606344E+01 a       953     0    48     1    13
 -3.8314655938766147E+00 a       954     0    48     1    14
 -3.8081486670205926E+00 a       955     0    48     1    15
 -1.2189039401405491E+01 a       956     0    48     1    16
  3.2897574056911449E+00 a       957     0    48     1    17
 -3.0348431506143736E+01 a       958     0    48     1    18
  8.3677583442591192E+00 a       959     0    48     1    19
  4.5525650259076214E+00 a       960     0    48     1    20
 -7.6405019229530451E+00 a       961     0    49     1     1
  1.6183238679831895E+01 a       962     0    49     1     2
 -2.6631881057927810E+01 a       963     0    49     1     3
  9.8738452490401443E+00 a       964     0    49     1     4
 -1.4438538776958316E+01 a       965     0    49     1     5
  8.5828689363218089E+00 a       966     0    49     1     6
  1.6883888798266842E+01 a       967     0    49     1     7
 -9.9259646037332558E+00 a       968     0    49     1     8
  1.0833403935075040E+01 a       969     0    49     1     9
  7.0183321271954085E+01 a       970     0    49     1    10
  3.1760337397804793E+01 a       971     0    49     1    11
  1.3629054510926903E+01 a       972     0    49     1    12
 -2.3503462527512448E-01 a       973     0    49     1    13
 -2.8068390134692471E+01 a       974     0    49     1    14
  9.4429577939829379E-01 a       975     0    49     1    15
 -1.4711288443286131E+01 a       976     0    49     1    16
 -7.2462820219119859E+00 a       977     0    49     1    17
 -2.3654400535367723E+00 a       978     0    49     1    18
  1.5334606488173140E+01 a       979     0    49     1    19
 -1.7858201250776421E+01 a       980     0    49     1    20
 -1.6973676488180249E+02 a       981     0    50     1     1
  8.5866077090078548E+01 a       982     0    50     1     2
  8.1394268384410140E+01 a       983     0    50     1     3
 -8.4189299491288381E+01 a       984     0    50     1     4
  4.3158106533271985E+00 a       985     0    50     1     5
 -8.4263995590675918E+01 a       986     0    50     1     6
  1.2128632887251204E+02 a       987     0    50     1     7
  1.2626903580975524E+02 a       988     0    50     1     8
 -1.0396358194989500E+02 a       989     0    50     1     9
 -6.7801488571726793E+01 a       990     0    50     1    10
  8.9264645223835913E+01 a       991     0    50     1    11
 -4.5252749778420018E+01 a       992     0    50     1    12
  3.3578769890864430E+02 a       993     0    50     1    13
  9.3012990252630814E+01 a       994     0    50     1    14
  4.4533040094212168E+01 a       995     0    50     1    15
  1.9027274321331404E+02 a       996     0    50     1    16
 -2.6878064117126314E+02 a       997     0    50     1    17
  7.2201883409844356E+01 a       998     0    50     1    18
 -1.1859771371768328E+02 a       999     0    50     1    19
 -3.3813045569145615E+01 a      1000     0    50     1    20
  1.1378407994272933E+01 a      1001     0    51     1     1
 -4.9150436453699967E+01 a      1002     0    51     1     2
  3.6665939627023985E+00 a      1003     0    51     1     3
 -4.8796952466846300E+01 a      1004     0    51     1     4
 -2.9360173008539284E+01 a      1005     0    51     1     5
  4.0408077932146476E+01 a      1006     0    51     1     6
 -6.2520172361791424E+01 a      1007     0    51     1     7
 -2.4082508686563071E+00 a      1008     0    51     1     8
 -8.6691788617128189E+00 a      1009     0    51     1     9
 -2.2326899547157517E+01 a      1010     0    51     1    10
  2.6950382532523043E+00 a      1011     0    51     1    11
 -5.9971080805486743E+01 a      1012     0    51     1    12
 -9.7026911116480985E+00 a      1013     0    51     1    13
  1.4578274664915309E+01 a      1014     0    51     1    14
 -5.9891754094619118E+00 a      1015     0    51     1    15
  3.0295123838949724E+01 a      1016     0    51     1    16
 -3.8200726410623830E+01 a      1017     0    51     1    17
  6.4369808576844932E+01 a      1018     0    51     1    18
 -2.1416617592320286E+01 a      1019     0    51     1    19
 -1.7992036356021355E+01 a      1020     0    51     1    20
  1.5039035742984682E+01 a      1021     0    52     1     1
 -5.8613794526084739E+01 a      1022     0    52     1     2
  1.3226342764675806E+02 a      1023     0    52     1     3
  2.3413130324298397E+01 a      1024     0    52     1     4
 -4.3298707972691872E+01 a      1025     0    52     1     5
 -1.0922555487913870E+01 a      1026     0    52     1     6
 -5.4653617602016929E+01 a      1027     0    52     1     7
  5.5976407885594945E+01 a      1028     0    52     1     8
 -7.1178936875804169E+01 a      1029     0    52     1     9
 -8.4861772340741510E+01 a      1030     0    52     1    10
 -9.5667054658702696E+01 a      1031     0    52     1    11
 -4.1155342667339141E+01 a      1032     0    52     1    12
  1.0186605864276405E+02 a      1033     0    52     1    13
 -2.0132423364098738E+01 a      1034     0    52     1    14
  2.2074856829748790E+00 a      1035     0    52     1    15
  5.9637441647085701E+01 a      1036     0    52     1    16
  6.1678170300225787E+01 a      1037     0    52     1    17
  8.5215529654977118E-01 a      1038     0    52     1    18
 -1.8376499372409061E+01 a      1039     0    52     1    19
 -1.7701140810268514E+00 a      1040     0    52     1    20
  5.9041375624091941E-01 b      1041     1     1
  2.3963687513165355E+00 b      1042     1     2
 -1.9288359089416254E-01 b      1043     1     3
  1.1311262818230117E+00 b      1044     1     4
  3.4668635153003952E-01 b      1045     1     5
  8.4728089143756580E-01 b      1046     1     6
  2.2334333854209146E-01 b      1047     1     7
  5.9178808574400421E-01 b      1048     1     8
 -1.9703982312866377E+00 b      1049     1     9
 -2.7266283597321643E+00 b      1050     1    10
  1.9835057369656104E+00 b      1051     1    11
 -5.5607047004741406E-01 b      1052     1    12
 -3.3507145746003708E+00 b      1053     1    13
  1.7756117795912338E+00 b      1054     1    14
 -3.5520328275921895E+00 b      1055     1    15
  2.2076940129878140E+00 b      1056     1    16
 -1.3369607849595475E+00 b      1057     1    17
 -1.0615669234451217E+00 b      1058     1    18
  6.6614263020642683E-01 b      1059     1    19
 -1.6657403725410764E+00 b      1060     1    20
 -8.4026440917124368E-01 a      1061     1     1     2     1
 -5.6114342817701424E-01 a      1062     1     1     2     2
  2.3063551308693815E+00 a      1063     1     1     2     3
  9.8322413113853446E-01 a      1064     1     1     2     4
 -2.7233054810014495E-01 a      1065     1     1     2     5
  8.1840131946540695E-01 a      1066     1     1     2     6
 -2.1752143150540570E-01 a      1067     1     1     2     7
 -4.8601367632323411E-01 a      1068     1     1     2     8
