################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7417021677954736E+00 a       503     0    26     1     3
  2.3419596282874542E+00 a       504     0    26     1     4
  3.6038208094517765E+00 a       505     0    26     1     5
 -1.8949607202704877E+00 a       506     0    26     1     6
 -5.6164624352389705E+00 a       507     0    26     1     7
 -6.5698342294421845E+00 a       508     0    26     1     8
  1.8780978189889239E+00 a       509     0    26     1     9
  4.4338113730121593E+00 a       510     0    26     1    10
  1.2999064582437321E+00 a       511     0    26     1    11
  6.2633736622044616E+00 a       512     0    26     1    12
 -4.2638390248532235E-02 a       513     0    26     1    13
 -3.9520511842985093E+00 a       514     0    26     1    14
 -2.5493151358603314E+00 a       515     0    26     1    15
 -2.1807272076123869E+00 a       516     0    26     1    16
  6.9621113578239879E-01 a       517     0    26     1    17
 -1.7647093256726778E+00 a       518     0    26     1    18
 -3.9353941171697686E+00 a       519     0    26     1    19
  3.2498651270630066E+00 a       520     0    26     1    20
  2.0689423930266830E+00 a       521     0    27     1     1
  8.3912208757794389E+00 a       522     0    27     1     2
 -6.4733261977052576E+00 a       523     0    27     1     3
 -4.5461952866363333E+00 a       524     0    27     1     4
 -2.5362364288663937E+00 a       525     0    27     1     5
  5.3292598680567602E+00 a       526     0    27     1     6
 -8.3841280169355219E+00 a       527     0    27     1     7
  4.0025179469579619E-02 a       528     0    27     1     8
  7.0300371494235305E+00 a       529     0    27     1     9
  5.8251642096369070E+00 a       530     0    27     1    10
  5.4813899233059782E-01 a       531     0    27     1    11
  2.5743342503432030E+00 a       532     0    27     1    12
  1.8429447248220880E+00 a       533     0    27     1    13
 -2.7283534875795397E+00 a       534     0    27     1    14
  5.2699454166318960E-01 a       535     0    27     1    15
  1.4823975898723467E+00 a       536     0    27     1    16
  2.7313584132566260E+00 a       537     0    27     1    17
  3.9157142775345934E+00 a       538     0    27     1    18
  1.1864892857138893E+01 a       539     0    27     1    19
  3.0589173156828942E+00 a       540     0    27     1    20
  6.5104471310749510E+00 a       541     0    28     1     1
  1.8222100733158444E+00 a       542     0    28     1     2
 -7.2630956227546646E+00 a       543     0    28     1     3
  1.4911372129421094E+00 a       544     0    28     1     4
 -3.6968548661362086E+00 a       545     0    28     1     5
  4.6346651694089136E+00 a       546     0    28     1     6
 -3.3530125763499257E+00 a       547     0    28     1     7
  2.2268670538434296E+00 a       548     0    28     1     8
  4.3264022398455593E+00 a       549     0    28     1     9
  3.7111511432817162E-01 a       550     0    28     1    10
 -6.1285152846477597E-01 a       551     0    28     1    11
 -8.4022216971353036E-02 a       552     0    28     1    12
  7.4363732075904343E+00 a       553     0    28     1    13
  2.8835010411976647E+00 a       554     0    28     1    14
  1.4417469933631701E+00 a       555     0    28     1    15
 -3.8827420302684041E+00 a       556     0    28     1    16
 -7.5464878112019729E-01 a       557     0    28     1    17
  1.8600968193852558E+00 a       558     0    28     1    18
  3.9833171106740397E+00 a       559     0    28     1    19
  1.5024073608503974E+00 a       560     0    28     1    20
  2.3400718018833984E+00 a       561     0    29     1     1
 -7.6987248002042152E+00 a       562     0    29     1     2
  1.5043439075289955E+00 a       563     0    29     1     3
 -1.3340001025602561E+00 a       564     0    29     1     4
  5.9162002619327891E+00 a       565     0    29     1     5
 -6.3139718264967390E+00 a       566     0    29     1     6
  5.7758160751925054E+00 a       567     0    29     1     7
  7.2384719291443620E+00 a       568     0    29     1     8
 -7.1158757346702215E+00 a       569     0    29     1     9
 -2.5149485199814561E+00 a       570     0    29     1    10
  2.7077825417042609E+00 a       571     0    29     1    11
 -5.9654230258943066E+00 a       572     0    29     1    12
 -9.2514925964969963E-01 a       573     0    29     1    13
 -2.4062465130716575E+00 a       574     0    29     1    14
 -1.7010480656024436E+00 a       575     0    29     1    15
 -2.3763939537524470E+00 a       576     0    29     1    16
 -8.9525712866806550E-01 a       577     0    29     1    17
 -2.1895020710062716E+00 a       578     0    29     1    18
  1.1352087736888445E+00 a       579     0    29     1    19
  5.3667948685089568E+00 a       580     0    29     1    20
  2.3186220592421538E+00 a       581     0    30     1     1
 -1.1356042172074907E+00 a       582     0    30     1     2
  1.3192453948798171E+01 a       583     0    30     1     3
  4.9390238639731496E+00 a       584     0    30     1     4
  4.9033544241617157E+00 a       585     0    30     1     5
 -9.8541953938347930E+00 a       586     0    30     1     6
 -1.7333958495266349E-01 a       587     0    30     1     7
  8.8318613375026001E+00 a       588     0    30     1     8
 -1.2092026833711891E+00 a       589     0    30     1     9
 -2.9188872095953520E+00 a       590     0    30     1    10
 -2.2475938130490416E+00 a       591     0    30     1    11
  1.1163305101974836E+00 a       592     0    30     1    12
  9.6247128221306042E+00 a       593     0    30     1    13
  9.1201924087772639E+00 a       594     0    30     1    14
  4.0281512170559060E+00 a       595     0    30     1    15
  5.1215462666448506E+00 a       596     0    30     1    16
 -8.5687588318283385E+00 a       597     0    30     1    17
  2.8986977463879438E+00 a       598     0    30     1    18
 -2.5652113281767859E+00 a       599     0    30     1    19
  1.9266168733419855E+00 a       600     0    30     1    20
  2.8066904959545504E+00 a       601     0    31     1     1
  3.9859223936568702E+00 a       602     0    31     1     2
  5.1857614371206804E+00 a       603     0    31     1     3
  4.6849018757133578E+00 a       604     0    31     1     4
  5.1504555654143642E+00 a       605     0    31     1     5
 -5.4686031159904580E+00 a       606     0    31     1     6
  8.0082290541514620E+00 a       607     0    31     1     7
 -1.1622973189468109E+00 a       608     0    31     1     8
 -1.0892781990750027E+00 a       609     0    31     1     9
 -1.3063528713176137E+01 a       610     0    31     1    10
  6.7956672376236389E+00 a       611     0    31     1    11
 -1.6196730244949901E+01 a       612     0    31     1    12
 -6.7675950972518724E+00 a       613     0    31     1    13
  1.7716060236335760E+00 a       614     0    31     1    14
  1.8384739832318020E+00 a       615     0    31     1    15
  4.1038932526815310E+00 a       616     0    31     1    16
 -2.0515957962650511E+00 a       617     0    31     1    17
  1.4522175571311715E+00 a       618     0    31     1    18
  2.0894427650226537E+00 a       619     0    31     1    19
 -5.5639583917281288E-01 a       620     0    31     1    20
 -1.3996376553118230E+00 a       621     0    32     1     1
 -3.7558551210142630E+00 a       622     0    32     1     2
 -3.6180208608410420E+00 a       623     0    32     1     3
  2.2148790575380159E+00 a       624     0    32     1     4
  4.3581840663329769E+00 a       625     0    32     1     5
 -5.0091226849895030E+00 a       626     0    32     1     6
 -5.5425655404283640E+00 a       627     0    32     1     7
 -6.1526354596623456E+00 a       628     0    32     1     8
  1.7720198378995827E-01 a       629     0    32     1     9
  4.6130009907326919E+00 a       630     0    32     1    10
  1.2741196756330528E+00 a       631     0    32     1    11
  3.7691643819745217E+00 a       632     0    32     1    12
 -4.4533497397297694E-01 a       633     0    32     1    13
 -4.5743187568411798E+00 a       634     0    32     1    14
 -2.0714252164146467E+00 a       635     0    32     1    15
 -2.6000549577812970E+00 a       636     0    32     1    16
  1.3411435643587450E+00 a       637     0    32     1    17
 -3.6317539092757112E-01 a       638     0    32     1    18
 -3.8420606855798276E+00 a       639     0    32     1    19
  2.6457227299713155E+00 a       640     0    32     1    20
  1.6628135629567578E+00 a       641     0    33     1     1
  9.9967517025741994E+00 a       642     0    33     1     2
 -1.1304729104197881E+00 a       643     0    33     1     3
 -5.3415879493694050E+00 a       644     0    33     1     4
 -5.0008634414446140E+00 a       645     0    33     1     5
  4.3938439229285633E+00 a       646     0    33     1     6
 -8.2646085363124264E+00 a       647     0    33     1     7
  6.7791517160042536E-01 a       648     0    33     1     8
  6.4391660146027307E+00 a       649     0    33     1     9
  3.1217882032668602E+00 a       650     0    33     1    10
 -1.2171972681059655E+00 a       651     0    33     1    11
  3.2331630066760447E-01 a       652     0    33     1    12
  2.8725770354392761E+00 a       653     0    33     1    13
  5.2703494646701978E+00 a       654     0    33     1    14
 -8.0046439526286424E+00 a       655     0    33     1    15
  5.1292720815905168E+00 a       656     0    33     1    16
  2.7676734768749567E+00 a       657     0    33     1    17
  2.3693715667731619E+00 a       658     0    33     1    18
  9.0107425957462208E+00 a       659     0    33     1    19
  2.6622193804790903E+00 a       660     0    33     1    20
  5.7203968924000330E+00 a       661     0    34     1     1
  3.1043914282740359E+00 a       662     0    34     1     2
 -4.4153704992776248E+00 a       663     0    34     1     3
  2.8290467297018105E+00 a       664     0    34     1     4
 -3.5902713703691552E-01 a       665     0    34     1     5
  3.8648722202257870E+00 a       666     0    34     1     6
 -2.1292652719583161E+00 a       667     0    34     1     7
  1.9375891522529802E+00 a       668     0    34     1     8
  4.3927444978009609E+00 a       669     0    34     1     9
 -9.8487050442063129E-01 a       670     0    34     1    10
 -1.1213256618767362E+00 a       671     0    34     1    11
  7.2698077568141661E-01 a       672     0    34     1    12
  4.7078308633244523E+00 a       673     0    34     1    13
  5.1125160462440924E+00 a       674     0    34     1    14
 -4.8998655677061898E-01 a       675     0    34     1    15
 -2.4749449869389735E+00 a       676     0    34     1    16
 -1.6267731372325109E+00 a       677     0    34     1    17
  1.2215137788760178E+00 a       678     0    34     1    18
  3.6006033456102444E+00 a       679     0    34     1    19
  1.3973184362673310E+00 a       680     0    34     1    20
 -2.7368337855207816E+00 a       681     0    35     1     1
 -4.5867285939218565E+00 a       682     0    35     1     2
  4.4732089874834653E+00 a       683     0    35     1     3
  3.7796878884924414E+00 a       684     0    35     1     4
  1.4620286770363631E+00 a       685     0    35     1     5
  1.2173339077450890E+01 a       686     0    35     1     6
 -5.6596776559376565E+00 a       687     0    35     1     7
 -4.1039570505246870E+00 a       688     0    35     1     8
  5.8997068585992620E+00 a       689     0    35     1     9
 -3.7401556712358284E+00 a       690     0    35     1    10
 -7.5958589421860301E-01 a       691     0    35     1    11
  7.5137622194792195E+00 a       692     0    35     1    12
  1.8491113783080175E+00 a       693     0    35     1    13
  6.5475414058152104E-01 a       694     0    35     1    14
  6.9956740016270960E+00 a       695     0    35     1    15
  4.0384670970378700E+00 a       696     0    35     1    16
  1.3051799516453193E+00 a       697     0    35     1    17
 -4.8481240032894233E+00 a       698     0    35     1    18
 -8.4236176638104943E-01 a       699     0    35     1    19
 -2.7669158861436713E+00 a       700     0    35     1    20
  5.3257255800936498E+00 a       701     0    36     1     1
 -7.0481213633842643E-01 a       702     0    36     1     2
 -4.0858909248469919E+00 a       703     0    36     1     3
 -2.7656181656086920E+00 a       704     0    36     1     4
 -8.2241810136695097E+00 a       705     0    36     1     5
  1.3494492152607587E+00 a       706     0    36     1     6
  3.4745810536509576E+00 a       707     0    36     1     7
 -1.8820335930823027E+00 a       708     0    36     1     8
 -4.3524040360977851E+00 a       709     0    36     1     9
  9.4615176882036278E-01 a       710     0    36     1    10
  2.0372163198596480E+00 a       711     0    36     1    11
 -3.7587953583312332E+00 a       712     0    36     1    12
  2.2714461106044408E+00 a       713     0    36     1    13
 -5.4419996327337650E+00 a       714     0    36     1    14
 -7.4332525159447220E+00 a       715     0    36     1    15
 -8.6403899057396174E+00 a       716     0    36     1    16
 -4.1292291029524852E-01 a       717     0    36     1    17
  1.1549808655452205E+00 a       718     0    36     1    18
  1.6465796802157622E+00 a       719     0    36     1    19
 -3.1057358060565790E+00 a       720     0    36     1    20
 -3.4682689833562557E+00 a       721     0    37     1     1
  5.7708416847577890E+00 a       722     0    37     1     2
 -3.1437213361328903E-01 a       723     0    37     1     3
 -5.8053203421557855E+00 a       724     0    37     1     4
 -8.6910388704894199E+00 a       725     0    37     1     5
  7.8155865747839774E+00 a       726     0    37     1     6
 -3.7307844977099571E+00 a       727     0    37     1     7
 -2.7638512186605473E+00 a       728     0    37     1     8
 -4.0351922088620007E-01 a       729     0    37     1     9
  4.0459652560063795E+00 a       730     0    37     1    10
 -1.4157285009088421E+00 a       731     0    37     1    11
  2.6597175830937134E+00 a       732     0    37     1    12
  4.1990693501790313E+00 a       733     0    37     1    13
 -4.1967257551571810E+00 a       734     0    37     1    14
 -1.8859138980150183E+00 a       735     0    37     1    15
 -3.2976447001228677E+00 a       736     0    37     1    16
 -4.1031389101045246E+00 a       737     0    37     1    17
 -2.8134338458564012E+00 a       738     0    37     1    18
 -1.2425058381152532E+00 a       739     0    37     1    19
  1.1896698956625984E+00 a       740     0    37     1    20
 -4.9269367069988022E+00 a       741     0    38     1     1
 -8.2088276529863897E+00 a       742     0    38     1     2
 -1.6654663378677896E+00 a       743     0    38     1     3
 -1.0245523359522954E+00 a       744     0    38     1     4
  9.5460695595305882E+00 a       745     0    38     1     5
 -1.2309765985059929E+01 a       746     0    38     1     6
 -1.7557797117824236E+00 a       747     0    38     1     7
 -1.8861088329600200E+00 a       748     0    38     1     8
 -5.5494999877802620E+00 a       749     0    38     1     9
  7.4379354065657326E+00 a       750     0    38     1    10
  4.9037045223541824E+00 a       751     0    38     1    11
  2.6026465760582522E+00 a       752     0    38     1    12
 -4.6739558559459260E+00 a       753     0    38     1    13
 -1.4253924661209576E+01 a       754     0    38     1    14
 -3.7961339148492748E+00 a       755     0    38     1    15
 -5.9733783530459528E+00 a       756     0    38     1    16
  1.1630620974426389E+00 a       757     0    38     1    17
  5.8596656562904659E-01 a       758     0    38     1    18
 -2.0397621158273260E+00 a       759     0    38     1    19
 -1.6170546017283086E-01 a       760     0    38     1    20
  6.4323456679530078E-01 a       761     0    39     1     1
 -7.2319735204288031E+00 a       762     0    39     1     2
 -8.4099332886776601E+00 a       763     0    39     1     3
  8.5994422687716856E+00 a       764     0    39     1     4
 -2.8876129827070627E+00 a       765     0    39     1     5
 -8.1767847861334424E+00 a       766     0    39     1     6
  4.4751109101516322E+00 a       767     0    39     1     7
  8.9059044077093237E+00 a       768     0    39     1     8
 -1.1051106463887268E-01 a       769     0    39     1     9
  2.5912405795020539E+00 a       770     0    39     1    10
 -1.9742586712932955E+00 a       771     0    39     1    11
 -6.6093960518749828E-01 a       772     0    39     1    12
  2.9684959589362103E+00 a       773     0    39     1    13
 -7.2332462044748995E+00 a       774     0    39     1    14
  5.2475160295280654E+00 a       775     0    39     1    15
  1.0318428137067764E+01 a       776     0    39     1    16
 -2.6949490087848109E+00 a       777     0    39     1    17
 -1.4969626613890044E+00 a       778     0    39     1    18
  1.2682373195461070E+00 a       779     0    39     1    19
 -5.7606287922408219E+00 a       780     0    39     1    20
  6.5777628138210291E+00 a       781     0    40     1     1
 -1.5989733588246771E+00 a       782     0    40     1     2
  1.6346274054877012E+00 a       783     0    40     1     3
  2.7696108635740782E+00 a       784     0    40     1     4
  1.7804430870833079E+00 a       785     0    40     1     5
 -9.4537137797529187E+00 a       786     0    40     1     6
  6.4625663889894911E+00 a       787     0    40     1     7
  3.2810586751061881E+00 a       788     0    40     1     8
  3.7776319990180522E+00 a       789     0    40     1     9
 -8.6990422762833397E+00 a       790     0    40     1    10
  3.4728416255413835E-01 a       791     0    40     1    11
 -8.5516173343310236E+00 a       792     0    40     1    12
 -6.1263888529426378E+00 a       793     0    40     1    13
  1.4683988957636560E+00 a       794     0    40     1    14
 -6.7024788596691331E-01 a       795     0    40     1    15
  2.0107765382580869E+00 a       796     0    40     1    16
  1.9726146215959053E+00 a       797     0    40     1    17
 -2.9603401358275292E+00 a       798     0    40     1    18
  1.2690231050248411E+00 a       799     0    40     1    19
 -9.5051047813270029E-01 a       800     0    40     1    20
 -3.0947564480127049E-01 a       801     0    41     1     1
  1.0792499661475450E+01 a       802     0    41     1     2
 -2.1822177357452746E-02 a       803     0    41     1     3
 -2.8707341759361107E+00 a       804     0    41     1     4
 -3.5361304060477328E-01 a       805     0    41     1     5
  1.0031539178506317E+00 a       806     0    41     1     6
  7.0151944429364024E+00 a       807     0    41     1     7
  2.8597284380107819E+00 a       808     0    41     1     8
  6.4370682901460121E+00 a       809     0    41     1     9
 -5.3267258036821330E+00 a       810     0    41     1    10
  1.5726095244029484E-01 a       811     0    41     1    11
 -3.4824226024088976E+00 a       812     0    41     1    12
 -4.3877947905093215E+00 a       813     0    41     1    13
 -6.1198521330640743E+00 a       814     0    41     1    14
  6.2149903321891333E+00 a       815     0    41     1    15
  3.8576933435409644E+00 a       816     0    41     1    16
 -1.7284266344066257E+00 a       817     0    41     1    17
  3.0231219788809769E+00 a       818     0    41     1    18
 -1.6967568740436691E+00 a       819     0    41     1    19
 -1.0000399921112427E+01 a       820     0    41     1    20
  6.3779581311715705E-01 a       821     0    42     1     1
 -1.2176263872132091E+01 a       822     0    42     1     2
 -5.6947261705550698E+00 a       823     0    42     1     3
  8.7913437053158106E+00 a       824     0    42     1     4
 -3.1405493973846679E+00 a       825     0    42     1     5
  1.1519729926671816E+00 a       826     0    42     1     6
  9.2569639037950893E+00 a       827     0    42     1     7
 -1.1632180696618855E-01 a       828     0    42     1     8
  4.4562844804851336E+00 a       829     0    42     1     9
 -1.0574343370809885E+01 a       830     0    42     1    10
 -3.1767482291207769E+00 a       831     0    42     1    11
 -5.7452115365869350E-01 a       832     0    42     1    12
 -4.5733885861982841E+00 a       833     0    42     1    13
 -4.2062597311830014E+00 a       834     0    42     1    14
  9.6002293663964622E-02 a       835     0    42     1    15
  5.0789076143795253E-01 a       836     0    42     1    16
  6.2695954249253394E-02 a       837     0    42     1    17
 -5.7638709560636716E+00 a       838     0    42     1    18
 -5.1986111227612994E+00 a       839     0    42     1    19
 -6.7708479992220658E+00 a       840     0    42     1    20
 -6.3637121259827403E+00 a       841     0    43     1     1
 -2.5089930419141377E+00 a       842     0    43     1     2
  4.3665841536068974E+00 a       843     0    43     1     3
 -6.7542870511199760E-01 a       844     0    43     1     4
  4.3662129049219427E+00 a       845     0    43     1     5
 -3.4024774850340256E+00 a       846     0    43     1     6
  7.7030275921256419E-01 a       847     0    43     1     7
 -1.8443586723389060E+00 a       848     0    43     1     8
 -7.6796643489367755E-01 a       849     0    43     1     9
  5.9136215560031777E+00 a       850     0    43     1    10
 -3.2847259789468808E+00 a       851     0    43     1    11
  9.7021225464901732E+00 a       852     0    43     1    12
  2.6172450765532869E+00 a       853     0    43     1    13
 -5.4426560420615395E+00 a       854     0    43     1    14
 -3.1587497594983778E+00 a       855     0    43     1    15
  6.3125242731356146E-01 a       856     0    43     1    16
  2.2598936179278706E+00 a       857     0    43     1    17
  1.9571842695790012E+00 a       858     0    43     1    18
 -3.7193362516266468E+00 a       859     0    43     1    19
 -2.1705705389500261E+00 a       860     0    43     1    20
  1.3590014376081698E+00 a       861     0    44     1     1
  8.6388971099691183E+00 a       862     0    44     1     2
  1.7458525524551733E+00 a       863     0    44     1     3
  1.3085366077227056E+00 a       864     0    44     1     4
 -7.2863878273475882E+00 a       865     0    44     1     5
  5.1482986629949306E+00 a       866     0    44     1     6
  5.4911136095655806E+00 a       867     0    44     1     7
  2.9453815478923691E+00 a       868     0    44     1     8
  3.2533586610350285E+00 a       869     0    44     1     9
 -6.3352423364903281E+00 a       870     0    44     1    10
 -4.3343388315720270E+00 a       871     0    44     1    11
 -6.0252397026804454E+00 a       872     0    44     1    12
  3.7355196548002638E+00 a       873     0    44     1    13
  1.2995110831954376E+01 a       874     0    44     1    14
  5.9021147924439736E+00 a       875     0    44     1    15
  3.9864551987861829E+00 a       876     0    44     1    16
 -2.5180644668909538E+00 a       877     0    44     1    17
  1.3816312755039817E+00 a       878     0    44     1    18
  2.6959672544161410E+00 a       879     0    44     1    19
 -4.8242688986234530E+00 a       880     0    44     1    20
  3.1026766567054154E-01 a       881     0    45     1     1
  4.5431543652515609E+00 a       882     0    45     1     2
  7.2316849828413021E+00 a       883     0    45     1     3
 -7.6654231611559940E+00 a       884     0    45     1     4
 -6.7412426797687690E+00 a       885     0    45     1     5
  7.6718192940386274E+00 a       886     0    45     1     6
  2.3062435093079836E+00 a       887     0    45     1     7
 -8.7595459979139179E+00 a       888     0    45     1     8
 -1.6089050504453942E-01 a       889     0    45     1     9
 -1.1014408876240093E+01 a       890     0    45     1    10
  1.6914140534472071E+00 a       891     0    45     1    11
 -3.1141628817343268E+00 a       892     0    45     1    12
 -3.9166815197603815E+00 a       893     0    45     1    13
  8.6856689855336047E+00 a       894     0    45     1    14
 -1.5462730017470921E+01 a       895     0    45     1    15
 -7.1037350816829914E+00 a       896     0    45     1    16
  2.9942359630732680E+00 a       897     0    45     1    17
 -2.5364373816497792E+00 a       898     0    45     1    18
 -3.1940390392891378E+00 a       899     0    45     1    19
  3.3217408306784297E+00 a       900     0    45     1    20
 -9.3892232709892376E+00 a       901     0    46     1     1
  3.9489537232211447E+00 a       902     0    46     1     2
  4.4438599855464824E+00 a       903     0    46     1     3
 -3.3611305253895587E+00 a       904     0    46     1     4
  1.2006879052252595E+00 a       905     0    46     1     5
  9.6125088514322901E+00 a       906     0    46     1     6
 -5.3565887996542223E+00 a       907     0    46     1     7
 -3.7043415625124703E+00 a       908     0    46     1     8
 -6.0481242092659153E+00 a       909     0    46     1     9
  1.0898253897470502E+01 a       910     0    46     1    10
 -3.0001888463310276E+00 a       911     0    46     1    11
  1.3992973028423949E+01 a       912     0    46     1    12
  6.0881851440333161E+00 a       913     0    46     1    13
  3.5162696104426114E+00 a       914     0    46     1    14
 -3.3228928494762631E+00 a       915     0    46     1    15
  1.5514918260062334E+00 a       916     0    46     1    16
 -1.7524525042988917E+00 a       917     0    46     1    17
  3.9897082629592093E+00 a       918     0    46     1    18
  2.2562703057073841E-01 a       919     0    46     1    19
  5.1071742870755026E+00 a       920     0    46     1    20
  2.6535065964437230E+00 a       921     0    47     1     1
  5.5187920126881034E+00 a       922     0    47     1     2
 -4.2680800593933252E+00 a       923     0    47     1     3
 -2.5916627022242564E+00 a       924     0    47     1     4
 -5.8552906016666428E+00 a       925     0    47     1     5
 -1.0584361084187190E+01 a       926     0    47     1     6
 -3.8238652748278823E+00 a       927     0    47     1     7
  8.1144053406903516E-01 a       928     0    47     1     8
 -4.6029527745805385E+00 a       929     0    47     1     9
  5.7385228025496593E+00 a       930     0    47     1    10
  6.8165563717998101E-01 a       931     0    47     1    11
 -5.5298477744909222E+00 a       932     0    47     1    12
 -1.2918042092630928E+00 a       933     0    47     1    13
  1.4611703543525342E-01 a       934     0    47     1    14
 -6.6353366498983704E+00 a       935     0    47     1    15
 -3.9384803897353424E+00 a       936     0    47     1    16
 -2.4273183979248336E+00 a       937     0    47     1    17
  6.5512252945434355E+00 a       938     0    47     1    18
  1.4069677593466008E+00 a       939     0    47     1    19
  8.2995942856305027E-01 a       940     0    47     1    20
 -5.9559302350018983E+00 a       941     0    48     1     1
  5.4420710544587880E+00 a       942     0    48     1     2
  2.2643305840346026E+00 a       943     0    48     1     3
 -8.6429081998191337E-01 a       944     0    48     1     4
  6.9867239023212449E+00 a       945     0    48     1     5
  3.7705559329893883E+00 a       946     0    48     1     6
 -2.9123295777755764E+00 a       947     0    48     1     7
 -6.7997200033396625E+00 a       948     0    48     1     8
 -3.5746525053173102E+00 a       949     0    48     1     9
  1.7142175069917063E+00 a       950     0    48     1    10
 -2.2397777221557451E+00 a       951     0    48     1    11
  1.7557185307735725E+00 a       952     0    48     1    12
 -6.0685519716136085E+00 a       953     0    48     1    13
  3.9917072837018130E+00 a       954     0    48     1    14
  2.7405764086608753E+00 a       955     0    48     1    15
  4.8610533707032237E+00 a       956     0    48     1    16
  3.7439200236140056E+00 a       957     0    48     1    17
 -3.1039814164263353E+00 a       958     0    48     1    18
 -1.7885434066538610E+00 a       959     0    48     1    19
  3.2495549055727806E+00 a       960     0    48     1    20
  3.4839783331154246E+00 a       961     0    49     1     1
 -9.1496165169540049E+00 a       962     0    49     1     2
  3.8920415437622280E+00 a       963     0    49     1     3
  4.5155237993476964E+00 a       964     0    49     1     4
  2.9749844331885682E+00 a       965     0    49     1     5
 -5.2818655053428492E+00 a       966     0    49     1     6
  1.1415972579649174E+00 a       967     0    49     1     7
  3.4876748719418540E+00 a       968     0    49     1     8
  5.1704598054642348E-01 a       969     0    49     1     9
  3.9681101155196110E+00 a       970     0    49     1    10
 -6.5843949648689444E+00 a       971     0    49     1    11
  2.6891603276226954E+00 a       972     0    49     1    12
 -3.2644633685427138E+00 a       973     0    49     1    13
  4.9393681893379000E+00 a       974     0    49     1    14
  3.3513479705764180E+00 a       975     0    49     1    15
  1.7312111526111842E+00 a       976     0    49     1    16
  3.0770477364937445E+00 a       977     0    49     1    17
 -1.1956847828026025E+00 a       978     0    49     1    18
 -1.9198340982165074E+00 a       979     0    49     1    19
 -2.9099085469775465E+00 a       980     0    49     1    20
 -7.7395314315808872E-01 a       981     0    50     1     1
  4.7862364591499968E+00 a       982     0    50     1     2
  6.0675443405565224E+00 a       983     0    50     1     3
 -1.2981869178504672E+00 a       984     0    50     1     4
 -8.4421743802585070E+00 a       985     0    50     1     5
 -4.0607079876943913E-01 a       986     0    50     1     6
  5.7761837151602418E+00 a       987     0    50     1     7
  8.3948344367137544E+00 a       988     0    50     1     8
 -3.5364090204737146E+00 a       989     0    50     1     9
 -4.8208358431479645E+00 a       990     0    50     1    10
 -3.7196426839171832E+00 a       991     0    50     1    11
 -8.3768772305850945E+00 a       992     0    50     1    12
  5.4382266254026224E+00 a       993     0    50     1    13
  1.2611134002787272E+01 a       994     0    50     1    14
  1.7710118360011258E+00 a       995     0    50     1    15
  2.4483693975670029E+00 a       996     0    50     1    16
 -1.5416399530418892E+00 a       997     0    50     1    17
  7.6584286743661356E-01 a       998     0    50     1    18
  7.1958162894985609E+00 a       999     0    50     1    19
 -4.1952902947426436E+00 a      1000     0    50     1    20
 -3.5044733327867954E+00 a      1001     0    51     1     1
 -3.2819032273661768E+00 a      1002     0    51     1     2
  1.0751089068649874E+01 a      1003     0    51     1     3
  6.2056806137615705E-01 a      1004     0    51     1     4
  1.1331699006998580E+01 a      1005     0    51     1     5
 -4.6469315558093420E+00 a      1006     0    51     1     6
  6.8534222527210602E+00 a      1007     0    51     1     7
 -3.2211139903307857E+00 a      1008     0    51     1     8
 -1.0174486547397965E+01 a      1009     0    51     1     9
 -1.9631477995281619E+00 a      1010     0    51     1    10
  4.2157381925312380E+00 a      1011     0    51     1    11
 -3.0552126435854304E-01 a      1012     0    51     1    12
 -3.6320874805501924E+00 a      1013     0    51     1    13
  2.4942956424314024E+00 a      1014     0    51     1    14
  5.1015843169226160E+00 a      1015     0    51     1    15
 -1.0459760837557122E+01 a      1016     0    51     1    16
 -3.5119850765372815E+00 a      1017     0    51     1    17
 -8.8456671544978516E-01 a      1018     0    51     1    18
 -1.4414808561413230E+01 a      1019     0    51     1    19
  1.8059474312726238E+00 a      1020     0    51     1    20
 -6.5328973640884094E+00 a      1021     0    52     1     1
 -3.5300926497106873E+00 a      1022     0    52     1     2
  4.0927736817354292E+00 a      1023     0    52     1     3
 -2.9230721194649054E+00 a      1024     0    52     1     4
  1.4143236650046436E+00 a      1025     0    52     1     5
 -5.8694156806002624E+00 a      1026     0    52     1     6
  2.8283717275335043E+00 a      1027     0    52     1     7
 -1.8671498988665518E+00 a      1028     0    52     1     8
 -7.2662945582351881E+00 a      1029     0    52     1     9
 -1.2912037300054389E+00 a      1030     0    52     1    10
 -1.8767615072335142E+00 a      1031     0    52     1    11
 -2.6319554821768869E+00 a      1032     0    52     1    12
 -8.8359682272214943E+00 a      1033     0    52     1    13
 -7.5720883063079008E+00 a      1034     0    52     1    14
 -3.6356576822848945E+00 a      1035     0    52     1    15
  9.7171750486997810E-01 a      1036     0    52     1    16
 -1.4471161477787713E+00 a      1037     0    52     1    17
 -2.6063863403379823E+00 a      1038     0    52     1    18
 -5.5226309924823243E+00 a      1039     0    52     1    19
 -1.2213139393407018E+00 a      1040     0    52     1    20
